.,7.0,-1,-1,.,.,.,6922.0
.,27.0,-1,-1,.,.,.,4482.0
.,7.0,-1,-1,.,.,.,6922.0
.,55.0,-1,-1,.,.,.,3357.0
.,7.0,-1,-1,.,.,.,6922.0
.,18.0,-1,-1,.,.,.,5179.0
.,5.0,-1,-1,.,.,.,7886.0
.,5.0,-1,-1,.,.,.,7886.0
.,46.0,-1,-1,.,.,.,3605.0
.,41.0,-1,-1,.,.,.,3782.0
.,211.0,-1,-1,.,.,.,1571.0
.,5.0,-1,-1,.,.,.,7886.0
.,5.0,-1,-1,.,.,.,7886.0
.,5.0,-1,-1,.,.,.,7886.0
.,15.0,-1,-1,.,.,.,5513.0
.,575.0,-1,-1,.,.,.,969.0
.,62.0,-1,-1,.,.,.,3198.0
.,97.0,-1,-1,.,.,.,2644.0
.,252.0,-1,-1,.,.,.,1600.0
.,101.0,-1,-1,.,.,.,2584.0
.,6.0,-1,-1,.,.,.,7244.0
.,44.0,-1,-1,.,.,.,3668.0
.,6.0,-1,-1,.,.,.,7244.0
.,5.0,-1,-1,.,.,.,7886.0
.,18.0,-1,-1,.,.,.,5179.0
.,53.0,-1,-1,.,.,.,3414.0
.,18.0,-1,-1,.,.,.,5179.0
.,112.0,-1,-1,.,.,.,2455.0
.,1499.0,-1,-1,.,.,.,436.0
.,24.0,-1,-1,.,.,.,4683.0
.,11.0,-1,-1,.,.,.,6139.0
.,55.0,-1,-1,.,.,.,3357.0
.,27.0,-1,-1,.,.,.,4482.0
.,170.0,-1,-1,.,.,.,2007.0
.,11.0,-1,-1,.,.,.,2812.0
.,5.0,-1,-1,.,.,.,7886.0
.,414.0,-1,-1,.,.,.,1015.0
.,151.0,-1,-1,.,.,.,1961.0
.,17.0,-1,-1,.,.,.,5287.0
.,5.0,-1,-1,.,.,.,7886.0
.,463.0,-1,-1,.,.,.,1122.0
.,6.0,-1,-1,.,.,.,7244.0
.,22.0,-1,-1,.,.,.,4834.0
.,51.0,-1,-1,.,.,.,3470.0
.,6.0,-1,-1,.,.,.,7244.0
.,5.0,-1,-1,.,.,.,7886.0
.,11.0,-1,-1,.,.,.,6139.0
.,34.0,-1,-1,.,.,.,4062.0
.,226.0,-1,-1,.,.,.,1726.0
.,9.0,-1,-1,.,.,.,6642.0
.,6.0,-1,-1,.,.,.,7244.0
.,17.0,-1,-1,.,.,.,5287.0
.,71.0,-1,-1,.,.,.,3023.0
.,7.0,-1,-1,.,.,.,6922.0
.,5.0,-1,-1,.,.,.,7886.0
.,189.0,-1,-1,.,.,.,1908.0
.,23.0,-1,-1,.,.,.,4762.0
.,25.0,-1,-1,.,.,.,4610.0
.,8.0,-1,-1,.,.,.,6748.0
.,58.0,-1,-1,.,.,.,2027.0
.,71.0,-1,-1,.,.,.,3023.0
.,366.0,-1,-1,.,.,.,1313.0
.,10.0,-1,-1,.,.,.,6402.0
.,11.0,-1,-1,.,.,.,4989.0
.,791.0,-1,-1,.,.,.,756.0
.,29.0,-1,-1,.,.,.,4356.0
.,6.0,-1,-1,.,.,.,7244.0
.,17.0,-1,-1,.,.,.,5287.0
.,10.0,-1,-1,.,.,.,6402.0
.,13.0,-1,-1,.,.,.,5776.0
.,230.0,-1,-1,.,.,.,1702.0
.,19.0,-1,-1,.,.,.,5076.0
.,19.0,-1,-1,.,.,.,5076.0
.,4254.0,-1,-1,.,.,.,138.0
.,33.0,-1,-1,.,.,.,4120.0
.,20.0,-1,-1,.,.,.,4167.0
.,42.0,-1,-1,.,.,.,62.0
.,7.0,-1,-1,.,.,.,6922.0
.,17.0,-1,-1,.,.,.,5287.0
.,25.0,-1,-1,.,.,.,4610.0
.,6.0,-1,-1,.,.,.,7244.0
.,223.0,-1,-1,.,.,.,1731.0
.,16.0,-1,-1,.,.,.,5393.0
.,542.0,-1,-1,.,.,.,990.0
.,5.0,-1,-1,.,.,.,7886.0
.,4070.0,-1,-1,.,.,.,146.0
.,19.0,-1,-1,.,.,.,5076.0
.,121.0,-1,-1,.,.,.,2366.0
.,44.0,-1,-1,.,.,.,3668.0
.,112.0,-1,-1,.,.,.,2455.0
.,5.0,-1,-1,.,.,.,7886.0
.,53.0,-1,-1,.,.,.,3414.0
.,5.0,-1,-1,.,.,.,7886.0
.,7.0,-1,-1,.,.,.,6922.0
.,5.0,-1,-1,.,.,.,7886.0
.,82.0,-1,-1,.,.,.,2845.0
.,24.0,-1,-1,.,.,.,4683.0
.,84.0,-1,-1,.,.,.,2812.0
.,263.0,-1,-1,.,.,.,1571.0
.,22.0,-1,-1,.,.,.,4834.0
.,215.0,-1,-1,.,.,.,1770.0
.,5.0,-1,-1,.,.,.,7886.0
.,8.0,-1,-1,.,.,.,6748.0
.,8.0,-1,-1,.,.,.,6748.0
.,41.0,-1,-1,.,.,.,3782.0
.,19.0,-1,-1,.,.,.,5076.0
.,11.0,-1,-1,.,.,.,6139.0
.,7.0,-1,-1,.,.,.,2504.0
.,5.0,-1,-1,.,.,.,7886.0
.,5.0,-1,-1,.,.,.,6139.0
.,15.0,-1,-1,.,.,.,5513.0
.,442.0,-1,-1,.,.,.,1160.0
.,9.0,-1,-1,.,.,.,6642.0
.,7.0,-1,-1,.,.,.,6922.0
.,11.0,-1,-1,.,.,.,6139.0
.,129.0,-1,-1,.,.,.,2299.0
.,103.0,-1,-1,.,.,.,2557.0
.,15.0,-1,-1,.,.,.,5513.0
.,5.0,-1,-1,.,.,.,7886.0
.,66.0,-1,-1,.,.,.,3116.0
.,10.0,-1,-1,.,.,.,5513.0
.,16.0,-1,-1,.,.,.,4482.0
.,22.0,-1,-1,.,.,.,4834.0
.,51.0,-1,-1,.,.,.,3470.0
.,190.0,-1,-1,.,.,.,1902.0
.,5.0,-1,-1,.,.,.,7886.0
.,64.0,-1,-1,.,.,.,3155.0
.,25.0,-1,-1,.,.,.,4610.0
.,37.0,-1,-1,.,.,.,3922.0
.,24.0,-1,-1,.,.,.,4683.0
.,93.0,-1,-1,.,.,.,269.0
.,581.0,-1,-1,.,.,.,85.0
.,117.0,-1,-1,.,.,.,2405.0
.,38.0,-1,-1,.,.,.,531.0
.,9.0,-1,-1,.,.,.,4762.0
.,108.0,-1,-1,.,.,.,2491.0
.,18.0,-1,-1,.,.,.,5179.0
.,10.0,-1,-1,.,.,.,6402.0
.,14.0,-1,-1,.,.,.,5655.0
.,12.0,-1,-1,.,.,.,5940.0
.,322.0,-1,-1,.,.,.,1414.0
.,18.0,-1,-1,.,.,.,5179.0
.,9.0,-1,-1,.,.,.,6642.0
.,5.0,-1,-1,.,.,.,7886.0
.,4159.0,-1,-1,.,.,.,141.0
.,6.0,-1,-1,.,.,.,7244.0
.,965.0,-1,-1,.,.,.,410.0
.,32.0,-1,-1,.,.,.,4167.0
.,46.0,-1,-1,.,.,.,3605.0
.,16.0,-1,-1,.,.,.,5393.0
.,16.0,-1,-1,.,.,.,5393.0
.,44.0,-1,-1,.,.,.,3668.0
.,7.0,-1,-1,.,.,.,6922.0
.,800.0,-1,-1,.,.,.,753.0
.,8.0,-1,-1,.,.,.,6748.0
.,316.0,-1,-1,.,.,.,1430.0
.,1097.0,-1,-1,.,.,.,587.0
.,8.0,-1,-1,.,.,.,6748.0
.,25.0,-1,-1,.,.,.,4610.0
.,9.0,-1,-1,.,.,.,6642.0
.,107.0,-1,-1,.,.,.,2504.0
.,20.0,-1,-1,.,.,.,4989.0
.,6.0,-1,-1,.,.,.,31.0
.,7.0,-1,-1,.,.,.,6922.0
.,13.0,-1,-1,.,.,.,5776.0
.,6.0,-1,-1,.,.,.,7244.0
.,15.0,-1,-1,.,.,.,5513.0
.,11.0,-1,-1,.,.,.,6139.0
.,584.0,-1,-1,.,.,.,50.0
.,10.0,-1,-1,.,.,.,6402.0
.,115.0,-1,-1,.,.,.,2424.0
.,501.0,-1,-1,.,.,.,1070.0
.,10.0,-1,-1,.,.,.,6402.0
.,18.0,-1,-1,.,.,.,5179.0
.,10.0,-1,-1,.,.,.,6402.0
.,7148.0,-1,-1,.,.,.,53.0
.,5.0,-1,-1,.,.,.,7886.0
.,16.0,-1,-1,.,.,.,5393.0
.,5.0,-1,-1,.,.,.,7886.0
.,16.0,-1,-1,.,.,.,5393.0
.,5.0,-1,-1,.,.,.,7886.0
.,152.0,-1,-1,.,.,.,2120.0
.,3153.0,-1,-1,.,.,.,199.0
.,50.0,-1,-1,.,.,.,3498.0
.,55.0,-1,-1,.,.,.,3357.0
.,244.0,-1,-1,.,.,.,1646.0
.,5.0,-1,-1,.,.,.,7886.0
.,50.0,-1,-1,.,.,.,3498.0
.,48.0,-1,-1,.,.,.,3554.0
.,8.0,-1,-1,.,.,.,6748.0
.,5.0,-1,-1,.,.,.,7886.0
.,13.0,-1,-1,.,.,.,5776.0
.,42.0,-1,-1,.,.,.,2557.0
.,88.0,-1,-1,.,.,.,2760.0
.,11.0,-1,-1,.,.,.,6139.0
.,1405.0,-1,-1,.,.,.,461.0
.,1009.0,-1,-1,.,.,.,415.0
.,25.0,-1,-1,.,.,.,4610.0
.,29.0,-1,-1,.,.,.,4356.0
.,38.0,-1,-1,.,.,.,3894.0
.,126.0,-1,-1,.,.,.,2316.0
.,110.0,-1,-1,.,.,.,2137.0
.,74.0,-1,-1,.,.,.,425.0
.,580.0,-1,-1,.,.,.,965.0
.,54.0,-1,-1,.,.,.,3390.0
.,6.0,-1,-1,.,.,.,4425.0
.,5.0,-1,-1,.,.,.,7886.0
.,6.0,-1,-1,.,.,.,7244.0
.,185.0,-1,-1,.,.,.,1939.0
.,6205.0,-1,-1,.,.,.,70.0
.,40.0,-1,-1,.,.,.,3823.0
.,5.0,-1,-1,.,.,.,7886.0
.,184.0,-1,-1,.,.,.,1945.0
.,79.0,-1,-1,.,.,.,2897.0
.,5.0,-1,-1,.,.,.,7886.0
.,92.0,-1,-1,.,.,.,2700.0
.,102.0,-1,-1,.,.,.,2569.0
.,460.0,-1,-1,.,.,.,1128.0
.,11.0,-1,-1,.,.,.,6139.0
.,99.0,-1,-1,.,.,.,2613.0
.,113.0,-1,-1,.,.,.,2444.0
.,164.0,-1,-1,.,.,.,2014.0
.,8.0,-1,-1,.,.,.,6748.0
.,44.0,-1,-1,.,.,.,3668.0
.,199.0,-1,-1,.,.,.,1853.0
.,7.0,-1,-1,.,.,.,6922.0
.,49.0,-1,-1,.,.,.,3533.0
.,5.0,-1,-1,.,.,.,7886.0
.,17.0,-1,-1,.,.,.,5287.0
.,41.0,-1,-1,.,.,.,3782.0
.,7.0,-1,-1,.,.,.,6922.0
.,5.0,-1,-1,.,.,.,7886.0
.,5.0,-1,-1,.,.,.,7886.0
.,5.0,-1,-1,.,.,.,7886.0
.,20.0,-1,-1,.,.,.,4989.0
.,5.0,-1,-1,.,.,.,7886.0
.,6.0,-1,-1,.,.,.,7244.0
.,101.0,-1,-1,.,.,.,2584.0
.,11.0,-1,-1,.,.,.,6139.0
.,19.0,-1,-1,.,.,.,5076.0
.,116.0,-1,-1,.,.,.,2414.0
.,23.0,-1,-1,.,.,.,1130.0
.,9.0,-1,-1,.,.,.,6642.0
.,13.0,-1,-1,.,.,.,5776.0
.,6.0,-1,-1,.,.,.,7244.0
.,18.0,-1,-1,.,.,.,5179.0
.,6.0,-1,-1,.,.,.,7244.0
.,20.0,-1,-1,.,.,.,4989.0
.,5.0,-1,-1,.,.,.,7886.0
.,45.0,-1,-1,.,.,.,3631.0
.,6.0,-1,-1,.,.,.,7244.0
.,57.0,-1,-1,.,.,.,3305.0
.,19.0,-1,-1,.,.,.,5076.0
.,803.0,-1,-1,.,.,.,746.0
.,51.0,-1,-1,.,.,.,3470.0
.,20.0,-1,-1,.,.,.,4989.0
.,10.0,-1,-1,.,.,.,2444.0
.,67.0,-1,-1,.,.,.,3090.0
.,10.0,-1,-1,.,.,.,6402.0
.,2016.0,-1,-1,.,.,.,326.0
.,5.0,-1,-1,.,.,.,7886.0
.,108.0,-1,-1,.,.,.,2491.0
.,100.0,-1,-1,.,.,.,2414.0
.,45.0,-1,-1,.,.,.,2211.0
.,337.0,-1,-1,.,.,.,1379.0
.,7.0,-1,-1,.,.,.,6922.0
.,11.0,-1,-1,.,.,.,6139.0
.,30.0,-1,-1,.,.,.,4288.0
.,31.0,-1,-1,.,.,.,4226.0
.,206.0,-1,-1,.,.,.,1813.0
.,119.0,-1,-1,.,.,.,2387.0
.,114.0,-1,-1,.,.,.,2380.0
.,14.0,-1,-1,.,.,.,5655.0
.,11.0,-1,-1,.,.,.,6139.0
.,13.0,-1,-1,.,.,.,5776.0
.,5.0,-1,-1,.,.,.,7886.0
.,8.0,-1,-1,.,.,.,6748.0
.,427.0,-1,-1,.,.,.,595.0
.,10.0,-1,-1,.,.,.,6402.0
.,8.0,-1,-1,.,.,.,6748.0
.,18.0,-1,-1,.,.,.,5179.0
.,40.0,-1,-1,.,.,.,3823.0
.,6.0,-1,-1,.,.,.,368.0
.,5.0,-1,-1,.,.,.,7886.0
.,43.0,-1,-1,.,.,.,3701.0
.,5.0,-1,-1,.,.,.,7886.0
.,108.0,-1,-1,.,.,.,2491.0
.,25.0,-1,-1,.,.,.,342.0
.,10.0,-1,-1,.,.,.,6402.0
.,11.0,-1,-1,.,.,.,6139.0
.,146.0,-1,-1,.,.,.,2163.0
.,260.0,-1,-1,.,.,.,1604.0
.,25.0,-1,-1,.,.,.,4610.0
.,5.0,-1,-1,.,.,.,7886.0
.,679.0,-1,-1,.,.,.,849.0
.,12.0,-1,-1,.,.,.,5940.0
.,11.0,-1,-1,.,.,.,6139.0
.,5.0,-1,-1,.,.,.,7886.0
.,23.0,-1,-1,.,.,.,4762.0
.,59.0,-1,-1,.,.,.,3256.0
.,50.0,-1,-1,.,.,.,3498.0
.,2888.0,-1,-1,.,.,.,219.0
.,493.0,-1,-1,.,.,.,1073.0
.,10.0,-1,-1,.,.,.,6402.0
.,5.0,-1,-1,.,.,.,7886.0
.,11.0,-1,-1,.,.,.,6139.0
.,10.0,-1,-1,.,.,.,6402.0
.,55.0,-1,-1,.,.,.,3357.0
.,34.0,-1,-1,.,.,.,4062.0
.,12.0,-1,-1,.,.,.,5940.0
.,25.0,-1,-1,.,.,.,4610.0
.,5.0,-1,-1,.,.,.,7886.0
.,72.0,-1,-1,.,.,.,3002.0
.,5.0,-1,-1,.,.,.,7886.0
.,31.0,-1,-1,.,.,.,4226.0
.,50.0,-1,-1,.,.,.,3498.0
.,5.0,-1,-1,.,.,.,7886.0
.,7.0,-1,-1,.,.,.,6922.0
.,75.0,-1,-1,.,.,.,2952.0
.,9.0,-1,-1,.,.,.,6642.0
.,13.0,-1,-1,.,.,.,5776.0
.,17.0,-1,-1,.,.,.,5287.0
.,5.0,-1,-1,.,.,.,7886.0
.,5.0,-1,-1,.,.,.,7886.0
.,82.0,-1,-1,.,.,.,2845.0
.,5.0,-1,-1,.,.,.,7886.0
.,21.0,-1,-1,.,.,.,4910.0
.,5.0,-1,-1,.,.,.,7886.0
.,18.0,-1,-1,.,.,.,1083.0
.,510.0,-1,-1,.,.,.,1057.0
.,8.0,-1,-1,.,.,.,6748.0
.,284.0,-1,-1,.,.,.,1521.0
.,8.0,-1,-1,.,.,.,6748.0
.,6.0,-1,-1,.,.,.,7244.0
.,60.0,-1,-1,.,.,.,3235.0
.,18.0,-1,-1,.,.,.,5179.0
.,9.0,-1,-1,.,.,.,6642.0
.,15.0,-1,-1,.,.,.,5513.0
.,27.0,-1,-1,.,.,.,4482.0
.,11.0,-1,-1,.,.,.,6139.0
.,102.0,-1,-1,.,.,.,2569.0
.,7.0,-1,-1,.,.,.,6922.0
.,15.0,-1,-1,.,.,.,5513.0
.,429.0,-1,-1,.,.,.,1190.0
.,38.0,-1,-1,.,.,.,3894.0
.,5.0,-1,-1,.,.,.,3090.0
.,217.0,-1,-1,.,.,.,1762.0
.,114.0,-1,-1,.,.,.,2433.0
.,30.0,-1,-1,.,.,.,4288.0
.,35.0,-1,-1,.,.,.,4017.0
.,743.0,-1,-1,.,.,.,808.0
.,11.0,-1,-1,.,.,.,6139.0
.,149.0,-1,-1,.,.,.,1744.0
.,11.0,-1,-1,.,.,.,6139.0
.,6.0,-1,-1,.,.,.,7244.0
.,5322.0,-1,-1,.,.,.,63.0
.,6.0,-1,-1,.,.,.,7244.0
.,116.0,-1,-1,.,.,.,2414.0
.,5.0,-1,-1,.,.,.,7886.0
.,21.0,-1,-1,.,.,.,4910.0
.,101.0,-1,-1,.,.,.,2348.0
.,10.0,-1,-1,.,.,.,6402.0
.,15.0,-1,-1,.,.,.,5513.0
.,10.0,-1,-1,.,.,.,6402.0
.,138.0,-1,-1,.,.,.,2233.0
.,81.0,-1,-1,.,.,.,180.0
.,67.0,-1,-1,.,.,.,3090.0
.,54.0,-1,-1,.,.,.,3390.0
.,1050.0,-1,-1,.,.,.,614.0
.,41.0,-1,-1,.,.,.,2120.0
.,15.0,-1,-1,.,.,.,1588.0
.,22.0,-1,-1,.,.,.,4834.0
.,5.0,-1,-1,.,.,.,6402.0
.,5.0,-1,-1,.,.,.,7886.0
.,118.0,-1,-1,.,.,.,2396.0
.,12.0,-1,-1,.,.,.,5940.0
.,10.0,-1,-1,.,.,.,6402.0
.,64.0,-1,-1,.,.,.,3155.0
.,8.0,-1,-1,.,.,.,6748.0
.,2424.0,-1,-1,.,.,.,266.0
.,563.0,-1,-1,.,.,.,41.0
.,167.0,-1,-1,.,.,.,2027.0
.,5.0,-1,-1,.,.,.,7886.0
.,28.0,-1,-1,.,.,.,4425.0
.,12.0,-1,-1,.,.,.,5940.0
.,26.0,-1,-1,.,.,.,4548.0
.,64.0,-1,-1,.,.,.,3155.0
.,200.0,-1,-1,.,.,.,1848.0
.,15.0,-1,-1,.,.,.,5513.0
.,76.0,-1,-1,.,.,.,2934.0
.,50.0,-1,-1,.,.,.,3498.0
.,47.0,-1,-1,.,.,.,3580.0
.,15.0,-1,-1,.,.,.,5513.0
.,6.0,-1,-1,.,.,.,7244.0
.,5.0,-1,-1,.,.,.,7886.0
.,6.0,-1,-1,.,.,.,2220.0
.,1303.0,-1,-1,.,.,.,337.0
.,709.0,-1,-1,.,.,.,823.0
.,62.0,-1,-1,.,.,.,3198.0
.,5.0,-1,-1,.,.,.,7886.0
.,30.0,-1,-1,.,.,.,4288.0
.,6.0,-1,-1,.,.,.,7244.0
.,10.0,-1,-1,.,.,.,6402.0
.,128.0,-1,-1,.,.,.,2305.0
.,1448.0,-1,-1,.,.,.,444.0
.,5.0,-1,-1,.,.,.,7886.0
.,220.0,-1,-1,.,.,.,1748.0
.,114.0,-1,-1,.,.,.,2433.0
.,25.0,-1,-1,.,.,.,4610.0
.,290.0,-1,-1,.,.,.,1500.0
.,148.0,-1,-1,.,.,.,2152.0
.,111.0,-1,-1,.,.,.,2073.0
.,22.0,-1,-1,.,.,.,4834.0
.,6.0,-1,-1,.,.,.,7244.0
.,16.0,-1,-1,.,.,.,5393.0
.,5.0,-1,-1,.,.,.,7886.0
.,108.0,-1,-1,.,.,.,2491.0
.,53.0,-1,-1,.,.,.,3414.0
.,5.0,-1,-1,.,.,.,7886.0
.,20.0,-1,-1,.,.,.,4989.0
.,40.0,-1,-1,.,.,.,2504.0
.,496.0,-1,-1,.,.,.,1077.0
.,6.0,-1,-1,.,.,.,4167.0
.,228.0,-1,-1,.,.,.,1716.0
.,12.0,-1,-1,.,.,.,5940.0
.,451.0,-1,-1,.,.,.,350.0
.,775.0,-1,-1,.,.,.,770.0
.,3144.0,-1,-1,.,.,.,201.0
.,11.0,-1,-1,.,.,.,6139.0
.,18.0,-1,-1,.,.,.,5179.0
.,20.0,-1,-1,.,.,.,4989.0
.,16.0,-1,-1,.,.,.,5393.0
.,2039.0,-1,-1,.,.,.,322.0
.,7.0,-1,-1,.,.,.,6922.0
.,25.0,-1,-1,.,.,.,4610.0
.,37.0,-1,-1,.,.,.,3922.0
.,5.0,-1,-1,.,.,.,7886.0
.,30.0,-1,-1,.,.,.,4288.0
.,17.0,-1,-1,.,.,.,5287.0
.,10.0,-1,-1,.,.,.,6402.0
.,5.0,-1,-1,.,.,.,7886.0
.,6.0,-1,-1,.,.,.,7244.0
.,16.0,-1,-1,.,.,.,5393.0
.,12.0,-1,-1,.,.,.,5940.0
.,26.0,-1,-1,.,.,.,4548.0
.,100.0,-1,-1,.,.,.,2602.0
.,10.0,-1,-1,.,.,.,6402.0
.,67.0,-1,-1,.,.,.,3090.0
.,12.0,-1,-1,.,.,.,5940.0
.,28.0,-1,-1,.,.,.,4425.0
.,7.0,-1,-1,.,.,.,6922.0
.,16.0,-1,-1,.,.,.,5393.0
.,79.0,-1,-1,.,.,.,2897.0
.,5.0,-1,-1,.,.,.,7886.0
.,40.0,-1,-1,.,.,.,3823.0
.,36.0,-1,-1,.,.,.,3970.0
.,6.0,-1,-1,.,.,.,7244.0
.,6.0,-1,-1,.,.,.,7244.0
.,27.0,-1,-1,.,.,.,4482.0
.,175.0,-1,-1,.,.,.,1982.0
.,5.0,-1,-1,.,.,.,7886.0
.,5.0,-1,-1,.,.,.,7886.0
.,189.0,-1,-1,.,.,.,1908.0
.,6.0,-1,-1,.,.,.,7244.0
.,5.0,-1,-1,.,.,.,7886.0
.,348.0,-1,-1,.,.,.,1355.0
.,8.0,-1,-1,.,.,.,6748.0
.,5.0,-1,-1,.,.,.,7886.0
.,5.0,-1,-1,.,.,.,7886.0
.,10.0,-1,-1,.,.,.,6402.0
.,48.0,-1,-1,.,.,.,3554.0
.,142.0,-1,-1,.,.,.,2191.0
.,55.0,-1,-1,.,.,.,3357.0
.,19.0,-1,-1,.,.,.,5076.0
.,12.0,-1,-1,.,.,.,5940.0
.,11.0,-1,-1,.,.,.,6139.0
.,5.0,-1,-1,.,.,.,7886.0
.,7.0,-1,-1,.,.,.,6922.0
.,69.0,-1,-1,.,.,.,3052.0
.,22.0,-1,-1,.,.,.,4834.0
.,118.0,-1,-1,.,.,.,2396.0
.,56.0,-1,-1,.,.,.,3139.0
.,9.0,-1,-1,.,.,.,6642.0
.,16.0,-1,-1,.,.,.,5393.0
.,34.0,-1,-1,.,.,.,4062.0
.,269.0,-1,-1,.,.,.,1568.0
.,57.0,-1,-1,.,.,.,3305.0
.,7.0,-1,-1,.,.,.,535.0
.,5.0,-1,-1,.,.,.,7886.0
.,221.0,-1,-1,.,.,.,1744.0
.,300.0,-1,-1,.,.,.,964.0
.,362.0,-1,-1,.,.,.,1327.0
.,121.0,-1,-1,.,.,.,2366.0
.,11.0,-1,-1,.,.,.,6139.0
.,749.0,-1,-1,.,.,.,801.0
.,14.0,-1,-1,.,.,.,5655.0
.,1700.0,-1,-1,.,.,.,249.0
.,443.0,-1,-1,.,.,.,1157.0
.,5.0,-1,-1,.,.,.,7886.0
.,16.0,-1,-1,.,.,.,5393.0
.,13.0,-1,-1,.,.,.,5776.0
.,5.0,-1,-1,.,.,.,7886.0
.,29.0,-1,-1,.,.,.,4356.0
.,6.0,-1,-1,.,.,.,7244.0
.,10.0,-1,-1,.,.,.,6402.0
.,5.0,-1,-1,.,.,.,7886.0
.,1058.0,-1,-1,.,.,.,606.0
.,143.0,-1,-1,.,.,.,2180.0
.,5.0,-1,-1,.,.,.,7886.0
.,19.0,-1,-1,.,.,.,5076.0
.,132.0,-1,-1,.,.,.,2284.0
.,68.0,-1,-1,.,.,.,3069.0
.,159.0,-1,-1,.,.,.,2077.0
.,11.0,-1,-1,.,.,.,6139.0
.,18.0,-1,-1,.,.,.,5179.0
.,6.0,-1,-1,.,.,.,7244.0
.,5.0,-1,-1,.,.,.,7886.0
.,5.0,-1,-1,.,.,.,1506.0
.,61.0,-1,-1,.,.,.,3209.0
.,71.0,-1,-1,.,.,.,3023.0
.,5.0,-1,-1,.,.,.,269.0
.,10.0,-1,-1,.,.,.,6402.0
.,43.0,-1,-1,.,.,.,3701.0
.,204.0,-1,-1,.,.,.,1828.0
.,6.0,-1,-1,.,.,.,7244.0
.,5.0,-1,-1,.,.,.,7886.0
.,128.0,-1,-1,.,.,.,2305.0
.,29.0,-1,-1,.,.,.,4356.0
.,6.0,-1,-1,.,.,.,7244.0
.,23.0,-1,-1,.,.,.,4062.0
.,66.0,-1,-1,.,.,.,3116.0
.,23.0,-1,-1,.,.,.,4762.0
.,194.0,-1,-1,.,.,.,1880.0
.,6.0,-1,-1,.,.,.,5776.0
.,295.0,-1,-1,.,.,.,1483.0
.,3133.0,-1,-1,.,.,.,203.0
.,92.0,-1,-1,.,.,.,2700.0
.,29.0,-1,-1,.,.,.,4356.0
.,22.0,-1,-1,.,.,.,4834.0
.,68.0,-1,-1,.,.,.,3069.0
.,5.0,-1,-1,.,.,.,7886.0
.,5.0,-1,-1,.,.,.,7886.0
.,45.0,-1,-1,.,.,.,3631.0
.,72.0,-1,-1,.,.,.,2871.0
.,211.0,-1,-1,.,.,.,1789.0
.,21.0,-1,-1,.,.,.,4910.0
.,5.0,-1,-1,.,.,.,7886.0
.,156.0,-1,-1,.,.,.,1000.0
.,30.0,-1,-1,.,.,.,4288.0
.,5.0,-1,-1,.,.,.,7886.0
.,75.0,-1,-1,.,.,.,2952.0
