-100,13,13.0
-100,2,10.0
-100,17,10.0
-100,33,10.0
-100,129,10.0
-100,149,10.0
-100,26,9.0
-100,37,9.0
-100,54,9.0
-100,69,9.0
-100,97,9.0
-100,134,9.0
-100,29,8.0
-100,35,8.0
-100,49,8.0
-100,85,8.0
-100,100,8.0
-100,119,8.0
-100,136,8.0
-100,140,8.0
-100,0,7.0
-100,12,7.0
-100,20,7.0
-100,21,7.0
-100,34,7.0
-100,40,7.0
-100,73,7.0
-100,98,7.0
-100,115,7.0
-100,125,7.0
-100,145,7.0
-100,148,7.0
-100,169,7.0
-100,185,7.0
-100,3,6.0
-100,39,6.0
-100,42,6.0
-100,45,6.0
-100,61,6.0
-100,70,6.0
-100,81,6.0
-100,82,6.0
-100,114,6.0
-100,154,6.0
-100,159,6.0
-100,160,6.0
-100,166,6.0
-100,170,6.0
-100,171,6.0
-100,183,6.0
-100,188,6.0
-100,16,5.0
-100,19,5.0
-100,27,5.0
-100,60,5.0
-100,90,5.0
-100,96,5.0
-100,105,5.0
-100,112,5.0
-100,121,5.0
-100,124,5.0
-100,133,5.0
-100,139,5.0
-100,150,5.0
-100,155,5.0
-100,168,5.0
-100,174,5.0
-100,187,5.0
-100,4,4.0
-100,5,4.0
-100,7,4.0
-100,8,4.0
-100,18,4.0
-100,22,4.0
-100,36,4.0
-100,48,4.0
-100,62,4.0
-100,66,4.0
-100,67,4.0
-100,68,4.0
-100,71,4.0
-100,83,4.0
-100,86,4.0
-100,92,4.0
-100,93,4.0
-100,107,4.0
-100,111,4.0
-100,117,4.0
-100,123,4.0
-100,127,4.0
-100,135,4.0
-100,147,4.0
-100,167,4.0
-100,172,4.0
-100,14,3.0
-100,52,3.0
-100,55,3.0
-100,57,3.0
-100,58,3.0
-100,63,3.0
-100,76,3.0
-100,87,3.0
-100,91,3.0
-100,104,3.0
-100,106,3.0
-100,118,3.0
-100,120,3.0
-100,122,3.0
-100,132,3.0
-100,137,3.0
-100,138,3.0
-100,143,3.0
-100,144,3.0
-100,165,3.0
-100,176,3.0
-100,179,3.0
-100,180,3.0
-100,1,2.0
-100,6,2.0
-100,9,2.0
-100,24,2.0
-100,30,2.0
-100,31,2.0
-100,46,2.0
-100,47,2.0
-100,51,2.0
-100,53,2.0
-100,56,2.0
-100,77,2.0
-100,88,2.0
-100,103,2.0
-100,110,2.0
-100,131,2.0
-100,161,2.0
-100,164,2.0
-100,173,2.0
-100,175,2.0
-100,177,2.0
-100,38,1.0
-100,43,1.0
-100,44,1.0
-100,74,1.0
-100,78,1.0
-100,79,1.0
-100,89,1.0
-100,141,1.0
-100,142,1.0
146,74,1.0
99,165,1.0
153,16,1.0
23,53,1.0
116,105,1.0
64,154,1.0
65,89,1.0
80,9,1.0
32,2,1.0
184,104,1.0
163,135,2.0
72,29,2.0
11,35,2.0
162,161,2.0
130,176,3.0
84,154,3.0
15,63,2.0
15,40,1.0
15,165,1.0
50,123,4.0
186,139,4.0
157,115,6.0
152,73,7.0
158,97,7.0
156,155,5.0
156,18,3.0
95,166,5.0
95,93,4.0
59,17,10.0
128,134,9.0
128,122,3.0
102,42,6.0
102,48,4.0
102,47,2.0
101,140,7.0
101,110,2.0
101,175,2.0
101,9,1.0
178,12,7.0
178,187,5.0
151,16,4.0
151,67,4.0
151,172,4.0
151,19,1.0
151,164,1.0
10,129,8.0
10,36,4.0
10,150,2.0
108,112,5.0
108,105,4.0
108,91,3.0
108,136,3.0
108,150,2.0
108,6,1.0
108,164,1.0
25,2,9.0
25,5,4.0
25,57,3.0
25,88,2.0
25,20,1.0
113,34,5.0
113,133,5.0
113,168,5.0
113,68,4.0
113,167,4.0
113,58,2.0
113,165,1.0
41,21,6.0
41,114,6.0
41,8,4.0
41,107,4.0
41,55,3.0
41,137,3.0
41,97,1.0
126,33,10.0
126,148,7.0
126,7,4.0
126,90,4.0
126,173,2.0
126,177,2.0
75,85,8.0
75,185,7.0
75,40,6.0
75,121,5.0
75,46,2.0
75,103,2.0
109,13,13.0
109,119,8.0
109,45,6.0
109,71,4.0
109,76,3.0
109,104,2.0
109,21,1.0
109,179,1.0
28,149,10.0
28,70,6.0
28,81,6.0
28,60,5.0
28,14,3.0
28,87,3.0
28,20,2.0
28,77,2.0
28,106,2.0
28,150,1.0
181,26,9.0
181,100,8.0
181,0,7.0
181,49,7.0
181,111,4.0
181,138,3.0
181,53,1.0
181,58,1.0
181,96,1.0
181,159,1.0
94,54,8.0
94,98,7.0
94,125,7.0
94,3,6.0
94,29,6.0
94,39,6.0
94,145,6.0
94,171,6.0
94,66,4.0
94,117,4.0
94,118,3.0
94,120,3.0
94,144,3.0
94,20,2.0
94,56,2.0
94,127,1.0
182,69,9.0
182,169,7.0
182,35,6.0
182,61,6.0
182,82,6.0
182,160,6.0
182,170,6.0
182,183,6.0
182,124,5.0
182,188,5.0
182,4,4.0
182,22,4.0
182,27,4.0
182,62,4.0
182,83,4.0
182,86,4.0
182,92,4.0
182,96,4.0
182,147,4.0
182,159,4.0
182,174,4.0
182,19,3.0
182,52,3.0
182,127,3.0
182,143,3.0
182,180,3.0
182,1,2.0
182,20,2.0
182,24,2.0
182,31,2.0
182,51,2.0
182,132,2.0
182,135,2.0
182,30,1.0
182,34,1.0
182,43,1.0
182,44,1.0
182,54,1.0
182,63,1.0
182,79,1.0
182,106,1.0
182,142,1.0
