1,102,-1,1,139
2,98,-1,0,105
3,195,-1,1,127
4,192,-1,0,127
5,175,-1,1,160
6,135,-1,1,160
7,144,-1,1,127
8,134,-1,1,104
9,116,-1,0,127
10,137,-1,1,139
11,182,-1,1,171
12,153,-1,1,171
13,101,-1,1,121
14,150,-1,1,167
15,146,-1,1,171
16,191,-1,0,159
17,131,-1,1,166
18,183,-1,1,171
19,145,-1,1,127
20,149,-1,1,166
21,109,-1,1,121
22,185,-1,0,120
23,158,-1,1,136
24,103,-1,1,159
25,186,-1,0,104
26,165,-1,1,121
27,152,-1,1,159
28,110,-1,1,128
29,138,-1,1,139
30,202,-1,1,136
31,184,-1,1,140
32,179,-1,1,127
33,0,-1,0,127
34,96,-1,1,159
35,201,-1,1,166
36,164,-1,1,159
37,122,-1,0,136
38,95,-1,1,161
39,119,-1,1,139
40,125,-1,1,127
41,143,-1,1,104
42,124,-1,1,104
43,141,-1,1,140
44,133,-1,0,171
45,147,-1,0,171
46,123,-1,0,104
47,188,-1,1,136
48,200,-1,0,127
49,129,-1,1,159
50,106,-1,1,104
51,181,-1,1,171
52,132,-1,0,171
53,112,-1,0,120
54,118,-1,1,166
55,154,-1,1,136
56,111,-1,1,104
57,172,-1,0,171
58,168,-1,1,171
59,178,-1,1,136
60,199,-1,0,127
61,190,-1,0,171
62,162,-1,1,171
63,115,-1,1,104
64,114,-1,0,171
65,187,-1,1,104
66,169,-1,1,159
67,180,-1,1,127
68,163,-1,0,174
69,173,-1,1,159
70,107,-1,1,171
71,156,-1,1,159
72,198,-1,0,136
73,113,-1,1,136
74,126,-1,1,171
75,148,-1,1,171
76,97,-1,0,104
77,155,-1,1,174
78,197,-1,1,171
79,194,-1,1,159
80,196,-1,0,120
81,151,-1,1,171
82,193,-1,1,166
83,157,-1,1,171
84,189,-1,0,171
85,142,-1,0,139
86,177,-1,1,104
87,177,-1,1,104
88,99,-1,0,166
89,108,-1,0,136
90,170,-1,1,121
91,117,-1,0,104
92,176,-1,0,171
93,100,-1,0,159
94,130,-1,0,171
