-100,-100,23011.0,0.8898112365345008,8213020.0
10,20,23011.0,.,0.0
334,333,23011.0,.,0.0
296,206,23011.0,.,0.0
297,265,23011.0,.,0.0
440,437,23011.0,.,0.0
295,286,23011.0,.,0.0
74,394,23011.0,.,30.0
147,146,23011.0,.,0.0
444,446,23011.0,.,0.0
68,210,23011.0,.,0.0
441,438,23011.0,.,0.0
134,314,23011.0,.,0.0
343,45,23011.0,.,0.0
318,322,23011.0,.,0.0
290,281,23011.0,.,0.0
445,113,23011.0,.,0.0
19,23,23011.0,.,0.0
242,266,23011.0,.,0.0
347,250,23011.0,.,0.0
348,321,23011.0,.,0.0
415,393,23011.0,.,0.0
262,268,23011.0,.,0.0
163,165,23011.0,.,0.0
407,401,23011.0,.,0.0
101,100,23011.0,.,20.0
245,450,23011.0,.,0.0
160,158,23011.0,.,0.0
38,46,23011.0,.,0.0
292,301,23011.0,.,0.0
159,151,23011.0,.,0.0
284,280,23011.0,.,0.0
308,326,23011.0,.,0.0
115,152,23011.0,.,0.0
135,395,23011.0,.,0.0
122,128,23011.0,.,0.0
13,5,23011.0,.,0.0
344,362,23011.0,.,0.0
328,325,23011.0,.,0.0
123,130,23011.0,.,0.0
155,148,23011.0,.,0.0
86,78,23011.0,.,0.0
67,92,23011.0,-1.0,-10.0
352,380,23011.0,.,0.0
133,143,23011.0,.,0.0
84,204,23011.0,.,0.0
433,431,23011.0,.,10.0
138,149,23011.0,2.0,20.0
70,71,23011.0,8.0,80.0
243,267,23011.0,0.0,0.0
351,370,23011.0,.,20.0
37,44,23011.0,0.0,0.0
406,396,23011.0,1.5,30.0
349,434,23011.0,.,60.0
137,136,23011.0,1.0,10.0
164,166,23011.0,0.75,30.0
58,39,23011.0,0.0,0.0
36,62,23011.0,1.0,20.0
414,403,23011.0,2.0,40.0
239,255,23011.0,-0.5,-40.0
346,217,23011.0,8.0,80.0
259,246,23011.0,1.0,20.0
382,378,23011.0,5.0,50.0
85,72,23011.0,1.5,60.0
190,77,23011.0,0.3333333333333333,20.0
384,389,23011.0,2.5,50.0
391,400,23011.0,1.75,70.0
12,15,23011.0,0.2,10.0
162,150,23011.0,0.14285714285714285,10.0
222,232,23011.0,0.18181818181818182,20.0
219,227,23011.0,2.0,60.0
14,4,23011.0,0.16666666666666666,10.0
156,139,23011.0,3.0,60.0
358,371,23011.0,0.7142857142857143,50.0
167,171,23011.0,11.0,110.0
221,226,23011.0,0.21428571428571427,30.0
289,288,23011.0,1.6,80.0
11,0,23011.0,1.25,50.0
235,251,23011.0,0.625,50.0
223,220,23011.0,0.1111111111111111,10.0
364,367,23011.0,0.05263157894736842,10.0
345,205,23011.0,0.7777777777777778,70.0
27,55,23011.0,1.5,90.0
30,31,23011.0,0.7,70.0
105,103,23011.0,1.7142857142857142,120.0
307,329,23011.0,2.3333333333333335,140.0
59,43,23011.0,0.8125,130.0
341,340,23011.0,0.5333333333333333,80.0
264,276,23011.0,0.5625,90.0
241,252,23011.0,2.0,140.0
258,247,23011.0,0.17647058823529413,30.0
253,129,23011.0,1.7142857142857142,120.0
65,80,23011.0,0.8461538461538461,110.0
169,168,23011.0,1.5,180.0
91,90,23011.0,0.4117647058823529,70.0
106,104,23011.0,0.8666666666666667,130.0
374,372,23011.0,0.41379310344827586,120.0
141,140,23011.0,0.3181818181818182,70.0
449,448,23011.0,0.6071428571428571,170.0
261,248,23011.0,0.15384615384615385,40.0
211,200,23011.0,0.7,140.0
117,116,23011.0,-0.13114754098360656,-80.0
360,355,23011.0,0.6818181818181818,150.0
236,272,23011.0,0.46153846153846156,120.0
311,330,23011.0,0.72,180.0
8,107,23011.0,0.27586206896551724,80.0
412,404,23011.0,0.68,170.0
28,41,23011.0,0.7894736842105263,150.0
49,48,23011.0,0.7307692307692307,190.0
25,24,23011.0,0.7777777777777778,210.0
278,277,23011.0,0.36363636363636365,120.0
309,305,23011.0,1.25,250.0
114,383,23011.0,0.65625,210.0
98,69,23011.0,1.65625,1060.0
18,9,23011.0,0.5151515151515151,170.0
161,157,23011.0,0.7878787878787878,260.0
191,193,23011.0,1.5769230769230769,410.0
381,356,23011.0,0.35365853658536583,290.0
410,411,23011.0,1.0277777777777777,370.0
87,88,23011.0,1.0,390.0
416,417,23011.0,1.8181818181818181,600.0
332,331,23011.0,1.375,440.0
392,419,23011.0,0.8297872340425532,390.0
51,60,23011.0,0.8490566037735849,450.0
34,61,23011.0,0.7222222222222222,390.0
7,6,23011.0,0.2602739726027397,190.0
430,429,23011.0,0.5373134328358209,360.0
174,186,23011.0,0.5166666666666667,310.0
304,303,23011.0,0.47692307692307695,310.0
422,421,23011.0,1.11864406779661,660.0
230,229,23011.0,0.8727272727272727,480.0
50,26,23011.0,0.4936708860759494,390.0
263,233,23011.0,0.7391304347826086,510.0
238,271,23011.0,0.7534246575342466,550.0
121,120,23011.0,0.6102941176470589,830.0
452,454,23011.0,0.6181818181818182,680.0
388,387,23011.0,-0.05621301775147929,-190.0
94,93,23011.0,0.7096774193548387,660.0
145,144,23011.0,0.6078431372549019,930.0
215,231,23011.0,0.6146788990825688,670.0
436,435,23011.0,0.825,990.0
208,209,23011.0,0.635593220338983,750.0
197,212,23011.0,0.689922480620155,890.0
109,108,23011.0,1.6083916083916083,2300.0
203,202,23011.0,1.0141843971631206,1430.0
240,269,23011.0,0.7022900763358778,920.0
369,363,23011.0,1.0347826086956522,1190.0
426,428,23011.0,0.9838709677419355,1220.0
57,40,23011.0,0.7534246575342466,1100.0
234,254,23011.0,0.33613445378151263,800.0
195,194,23011.0,0.26296296296296295,710.0
89,170,23011.0,0.7463414634146341,1530.0
214,213,23011.0,0.9259259259259259,1750.0
424,1,23011.0,0.7821782178217822,1580.0
359,337,23011.0,0.610909090909091,1680.0
224,228,23011.0,0.725,1740.0
184,181,23011.0,0.12210200927357033,790.0
368,366,23011.0,0.526813880126183,1670.0
42,56,23011.0,1.7520435967302452,12860.0
423,420,23011.0,-0.38517745302713985,-3690.0
54,47,23011.0,0.7781818181818182,2140.0
291,287,23011.0,0.47438330170777987,2500.0
119,110,23011.0,0.7347560975609756,2410.0
275,256,23011.0,0.25726744186046513,1770.0
313,312,23011.0,0.871331828442438,3860.0
279,300,23011.0,0.7954545454545454,2800.0
453,455,23011.0,0.5692567567567568,3370.0
112,111,23011.0,0.17908309455587393,1250.0
3,2,23011.0,0.7542735042735043,7060.0
154,153,23011.0,0.33747779751332146,1900.0
399,402,23011.0,0.30477759472817134,1850.0
173,172,23011.0,0.6414253897550112,2880.0
350,447,23011.0,0.7352941176470589,3000.0
218,216,23011.0,0.1492921492921493,1160.0
199,198,23011.0,0.9005681818181818,6340.0
373,354,23011.0,0.9461077844311377,4740.0
96,95,23011.0,0.7206405693950177,4050.0
244,270,23011.0,0.7050243111831442,4350.0
353,342,23011.0,0.3094289508632138,2330.0
413,409,23011.0,0.49474912485414235,4240.0
187,177,23011.0,0.27231638418079096,2410.0
260,257,23011.0,1.3440721649484537,10430.0
126,124,23011.0,0.6736111111111112,4850.0
249,273,23011.0,0.9814814814814815,7420.0
408,405,23011.0,1.251543209876543,8110.0
432,443,23011.0,0.6625463535228677,5360.0
339,338,23011.0,0.8613756613756614,8140.0
336,335,23011.0,0.6180620884289746,6570.0
22,21,23011.0,0.7248062015503876,7480.0
35,33,23011.0,0.6084484159220146,7490.0
298,294,23011.0,0.6393581081081081,7570.0
17,16,23011.0,0.7722308892355694,9900.0
323,320,23011.0,0.7212572373862697,8720.0
183,182,23011.0,0.19192867198498356,4090.0
64,201,23011.0,0.8478605388272583,10700.0
75,79,23011.0,1.0401106500691564,15040.0
99,102,23011.0,0.703125,11250.0
29,32,23011.0,0.46782740348221047,12360.0
385,357,23011.0,0.5837150127226464,11470.0
386,73,23011.0,0.929384965831435,16320.0
310,315,23011.0,0.9687328579264948,17660.0
83,82,23011.0,0.7985865724381626,24860.0
377,118,23011.0,0.6990791896869245,18980.0
306,319,23011.0,0.3143309580364212,15880.0
125,127,23011.0,0.6882602545968882,24330.0
53,52,23011.0,0.5954075774971297,25930.0
375,451,23011.0,0.35500305685755046,17420.0
379,225,23011.0,0.5418444980515865,29200.0
283,293,23011.0,0.5720899470899471,25950.0
189,188,23011.0,0.5603479521565785,30920.0
282,299,23011.0,0.24171156237049315,23330.0
398,397,23011.0,0.6387234692319438,41830.0
324,327,23011.0,0.5996631106120157,42720.0
185,176,23011.0,0.6058558558558559,45730.0
390,418,23011.0,3.0838839413961505,107350.0
132,131,23011.0,0.713927809223346,76940.0
