20089.0,953290.0,645470.0
20120.0,523420.0,478940.0
20148.0,560650.0,633270.0
20179.0,663550.0,683340.0
20209.0,598540.0,664620.0
20240.0,616940.0,804000.0
20270.0,848000.0,737200.0
20301.0,697180.0,703130.0
20332.0,744690.0,829250.0
20362.0,865760.0,667160.0
20393.0,623360.0,619440.0
20423.0,603160.0,897170.0
20454.0,1004040.0,692580.0
20485.0,570490.0,506940.0
20514.0,583430.0,673410.0
20545.0,707160.0,710720.0
20575.0,627760.0,681730.0
20606.0,641260.0,847440.0
20636.0,925130.0,804260.0
20667.0,727500.0,734860.0
20698.0,787190.0,866730.0
20728.0,906340.0,701390.0
20759.0,648080.0,655430.0
20789.0,645590.0,956550.0
20820.0,1048590.0,732180.0
20851.0,621290.0,539580.0
20879.0,603530.0,665930.0
20910.0,773120.0,809650.0
20940.0,674680.0,736860.0
20971.0,674420.0,873980.0
21001.0,965530.0,842260.0
21032.0,769360.0,782180.0
21063.0,844020.0,930200.0
21093.0,953030.0,706990.0
21124.0,680580.0,694940.0
21154.0,645020.0,981450.0
21185.0,1107210.0,746800.0
21216.0,605710.0,550150.0
21244.0,648620.0,746610.0
21275.0,797610.0,800450.0
21305.0,715100.0,770130.0
21336.0,713000.0,912600.0
21366.0,1017650.0,884900.0
21397.0,809710.0,825550.0
21428.0,859170.0,950630.0
21458.0,1011900.0,757430.0
21489.0,710230.0,716860.0
21519.0,690460.0,1039040.0
21550.0,1152060.0,780230.0
21581.0,627250.0,555120.0
21609.0,652850.0,689960.0
21640.0,795470.0,885000.0
21670.0,749420.0,798350.0
21701.0,739170.0,904160.0
21731.0,1007860.0,889500.0
21762.0,822420.0,827270.0
21793.0,872340.0,972700.0
21823.0,1012410.0,772290.0
21854.0,744790.0,733870.0
21884.0,708150.0,1055670.0
21915.0,1159940.0,807620.0
21946.0,663830.0,527160.0
21975.0,475420.0,247150.0
22006.0,14700.0,3350.0
22036.0,10890.0,4800.0
22067.0,13790.0,7030.0
22097.0,10330.0,12010.0
22128.0,8530.0,14150.0
22159.0,8540.0,11370.0
22189.0,11770.0,11580.0
22220.0,15190.0,10630.0
22250.0,17610.0,12050.0
22281.0,13990.0,12260.0
22312.0,11190.0,9040.0
22340.0,14010.0,9500.0
22371.0,19350.0,23730.0
22401.0,44250.0,41220.0
22432.0,40260.0,39990.0
22462.0,33730.0,33520.0
22493.0,11340.0,17600.0
22524.0,8260.0,14020.0
22554.0,6950.0,16320.0
22585.0,35530.0,53250.0
22615.0,82590.0,138600.0
22646.0,139240.0,114230.0
22677.0,112150.0,101190.0
22705.0,144120.0,171060.0
22736.0,253060.0,323610.0
22766.0,305910.0,351970.0
22797.0,351460.0,529480.0
22827.0,605420.0,569510.0
22858.0,537100.0,526140.0
22889.0,564960.0,623170.0
22919.0,648150.0,523670.0
22950.0,549250.0,569900.0
22980.0,519430.0,856810.0
23011.0,936160.0,634130.0
23042.0,578070.0,484160.0
23070.0,575080.0,617730.0
23101.0,681440.0,736780.0
23131.0,643650.0,722410.0
23162.0,679980.0,896890.0
23192.0,938730.0,813910.0
23223.0,774960.0,757890.0
23254.0,843780.0,919760.0
23284.0,940730.0,723680.0
23315.0,726390.0,729490.0
23345.0,693890.0,1064940.0
