9,21915.0,-100,-100,7,9,10,1.0,2.0
12,21915.0,-100,-100,7,12,10,0.6666666666666666,4.0
12,21915.0,-100,-100,7,12,16,0.3333333333333333,2.0
23,21915.0,-100,-100,7,23,10,0.2702702702702703,16.0
23,21915.0,-100,-100,7,23,16,0.7297297297297297,43.0
24,21915.0,-100,-100,7,24,10,0.14285714285714285,1.0
24,21915.0,-100,-100,7,24,16,0.8571428571428571,6.0
26,21915.0,-100,-100,7,26,10,0.2413793103448276,6.0
26,21915.0,-100,-100,7,26,16,0.7586206896551724,12.0
-100,21915.0,-100,-100,7,9,10,0.01694915254237288,2.0
-100,21915.0,-100,-100,7,12,10,0.03389830508474576,4.0
-100,21915.0,-100,-100,7,23,10,0.1694915254237288,16.0
-100,21915.0,-100,-100,7,24,10,0.00847457627118644,1.0
-100,21915.0,-100,-100,7,26,10,0.059322033898305086,6.0
-100,21915.0,-100,-100,7,12,16,0.01694915254237288,2.0
-100,21915.0,-100,-100,7,23,16,0.4576271186440678,43.0
-100,21915.0,-100,-100,7,24,16,0.05084745762711865,6.0
-100,21915.0,-100,-100,7,26,16,0.1864406779661017,12.0
9,22281.0,-100,-100,7,9,16,1.0,1.0
11,22281.0,-100,-100,7,11,16,1.0,1.0
12,22281.0,-100,-100,7,12,10,0.4444444444444444,4.0
12,22281.0,-100,-100,7,12,16,0.5555555555555556,3.0
23,22281.0,-100,-100,7,23,10,0.36082474226804123,30.0
23,22281.0,-100,-100,7,23,16,0.6391752577319587,54.0
24,22281.0,-100,-100,7,24,10,0.7272727272727273,4.0
24,22281.0,-100,-100,7,24,16,0.2727272727272727,3.0
26,22281.0,-100,-100,7,26,10,0.46,12.0
26,22281.0,-100,-100,7,26,16,0.54,20.0
-100,22281.0,-100,-100,7,12,10,0.023668639053254437,4.0
-100,22281.0,-100,-100,7,23,10,0.20710059171597633,30.0
-100,22281.0,-100,-100,7,24,10,0.047337278106508875,4.0
-100,22281.0,-100,-100,7,26,10,0.13609467455621302,12.0
-100,22281.0,-100,-100,7,9,16,0.005917159763313609,1.0
-100,22281.0,-100,-100,7,11,16,0.005917159763313609,1.0
-100,22281.0,-100,-100,7,12,16,0.029585798816568046,3.0
-100,22281.0,-100,-100,7,23,16,0.3668639053254438,54.0
-100,22281.0,-100,-100,7,24,16,0.01775147928994083,3.0
-100,22281.0,-100,-100,7,26,16,0.15976331360946747,20.0
23,21915.0,1,-100,7,23,10,0.5,3.0
23,21915.0,1,-100,7,23,16,0.5,2.0
-100,21915.0,1,-100,7,23,10,0.5,3.0
-100,21915.0,1,-100,7,23,16,0.5,2.0
9,22281.0,1,-100,7,9,16,1.0,1.0
23,22281.0,1,-100,7,23,10,0.75,3.0
23,22281.0,1,-100,7,23,16,0.25,1.0
26,22281.0,1,-100,7,26,16,1.0,1.0
-100,22281.0,1,-100,7,23,10,0.375,3.0
-100,22281.0,1,-100,7,9,16,0.125,1.0
-100,22281.0,1,-100,7,23,16,0.125,1.0
-100,22281.0,1,-100,7,26,16,0.375,1.0
12,21915.0,2,-100,7,12,10,0.5,1.0
12,21915.0,2,-100,7,12,16,0.5,1.0
23,21915.0,2,-100,7,23,16,1.0,15.0
26,21915.0,2,-100,7,26,10,0.5,1.0
26,21915.0,2,-100,7,26,16,0.5,1.0
-100,21915.0,2,-100,7,12,10,0.047619047619047616,1.0
-100,21915.0,2,-100,7,26,10,0.047619047619047616,1.0
-100,21915.0,2,-100,7,12,16,0.047619047619047616,1.0
-100,21915.0,2,-100,7,23,16,0.8095238095238095,15.0
-100,21915.0,2,-100,7,26,16,0.047619047619047616,1.0
12,22281.0,2,-100,7,12,16,1.0,1.0
23,22281.0,2,-100,7,23,10,0.25,4.0
23,22281.0,2,-100,7,23,16,0.75,12.0
24,22281.0,2,-100,7,24,10,1.0,2.0
26,22281.0,2,-100,7,26,16,1.0,2.0
-100,22281.0,2,-100,7,23,10,0.16,4.0
-100,22281.0,2,-100,7,24,10,0.16,2.0
-100,22281.0,2,-100,7,12,16,0.04,1.0
-100,22281.0,2,-100,7,23,16,0.48,12.0
-100,22281.0,2,-100,7,26,16,0.16,2.0
23,21915.0,3,-100,7,23,10,0.42857142857142855,3.0
23,21915.0,3,-100,7,23,16,0.5714285714285714,8.0
26,21915.0,3,-100,7,26,10,0.1,1.0
26,21915.0,3,-100,7,26,16,0.9,5.0
-100,21915.0,3,-100,7,23,10,0.25,3.0
-100,21915.0,3,-100,7,26,10,0.041666666666666664,1.0
-100,21915.0,3,-100,7,23,16,0.3333333333333333,8.0
-100,21915.0,3,-100,7,26,16,0.375,5.0
11,22281.0,3,-100,7,11,16,1.0,1.0
12,22281.0,3,-100,7,12,16,1.0,1.0
23,22281.0,3,-100,7,23,10,0.48,9.0
23,22281.0,3,-100,7,23,16,0.52,12.0
24,22281.0,3,-100,7,24,10,0.5,1.0
24,22281.0,3,-100,7,24,16,0.5,1.0
26,22281.0,3,-100,7,26,10,0.2222222222222222,2.0
26,22281.0,3,-100,7,26,16,0.7777777777777778,7.0
-100,22281.0,3,-100,7,23,10,0.3157894736842105,9.0
-100,22281.0,3,-100,7,24,10,0.02631578947368421,1.0
-100,22281.0,3,-100,7,26,10,0.05263157894736842,2.0
-100,22281.0,3,-100,7,11,16,0.02631578947368421,1.0
-100,22281.0,3,-100,7,12,16,0.02631578947368421,1.0
-100,22281.0,3,-100,7,23,16,0.34210526315789475,12.0
-100,22281.0,3,-100,7,24,16,0.02631578947368421,1.0
-100,22281.0,3,-100,7,26,16,0.18421052631578946,7.0
9,21915.0,4,-100,7,9,10,1.0,2.0
12,21915.0,4,-100,7,12,10,0.75,3.0
12,21915.0,4,-100,7,12,16,0.25,1.0
23,21915.0,4,-100,7,23,10,0.23333333333333334,7.0
23,21915.0,4,-100,7,23,16,0.7666666666666667,16.0
24,21915.0,4,-100,7,24,10,0.3333333333333333,1.0
24,21915.0,4,-100,7,24,16,0.6666666666666666,2.0
26,21915.0,4,-100,7,26,10,0.29411764705882354,4.0
26,21915.0,4,-100,7,26,16,0.7058823529411765,6.0
-100,21915.0,4,-100,7,9,10,0.03571428571428571,2.0
-100,21915.0,4,-100,7,12,10,0.05357142857142857,3.0
-100,21915.0,4,-100,7,23,10,0.125,7.0
-100,21915.0,4,-100,7,24,10,0.017857142857142856,1.0
-100,21915.0,4,-100,7,26,10,0.08928571428571429,4.0
-100,21915.0,4,-100,7,12,16,0.017857142857142856,1.0
-100,21915.0,4,-100,7,23,16,0.4107142857142857,16.0
-100,21915.0,4,-100,7,24,16,0.03571428571428571,2.0
-100,21915.0,4,-100,7,26,16,0.21428571428571427,6.0
12,22281.0,4,-100,7,12,10,0.5,3.0
12,22281.0,4,-100,7,12,16,0.5,1.0
23,22281.0,4,-100,7,23,10,0.32608695652173914,13.0
23,22281.0,4,-100,7,23,16,0.6739130434782609,24.0
24,22281.0,4,-100,7,24,10,0.6,1.0
24,22281.0,4,-100,7,24,16,0.4,2.0
26,22281.0,4,-100,7,26,10,0.6,7.0
26,22281.0,4,-100,7,26,16,0.4,8.0
-100,22281.0,4,-100,7,12,10,0.036585365853658534,3.0
-100,22281.0,4,-100,7,23,10,0.18292682926829268,13.0
-100,22281.0,4,-100,7,24,10,0.036585365853658534,1.0
-100,22281.0,4,-100,7,26,10,0.18292682926829268,7.0
-100,22281.0,4,-100,7,12,16,0.036585365853658534,1.0
-100,22281.0,4,-100,7,23,16,0.3780487804878049,24.0
-100,22281.0,4,-100,7,24,16,0.024390243902439025,2.0
-100,22281.0,4,-100,7,26,16,0.12195121951219512,8.0
23,21915.0,5,-100,7,23,10,0.5,1.0
23,21915.0,5,-100,7,23,16,0.5,1.0
-100,21915.0,5,-100,7,23,10,0.5,1.0
-100,21915.0,5,-100,7,23,16,0.5,1.0
23,22281.0,5,-100,7,23,16,1.0,1.0
26,22281.0,5,-100,7,26,10,0.6666666666666666,3.0
26,22281.0,5,-100,7,26,16,0.3333333333333333,2.0
-100,22281.0,5,-100,7,26,10,0.6,3.0
-100,22281.0,5,-100,7,23,16,0.1,1.0
-100,22281.0,5,-100,7,26,16,0.3,2.0
23,21915.0,6,-100,7,23,10,0.5,1.0
23,21915.0,6,-100,7,23,16,0.5,1.0
24,21915.0,6,-100,7,24,16,1.0,4.0
-100,21915.0,6,-100,7,23,10,0.16666666666666666,1.0
-100,21915.0,6,-100,7,23,16,0.16666666666666666,1.0
-100,21915.0,6,-100,7,24,16,0.6666666666666666,4.0
12,22281.0,6,-100,7,12,10,1.0,1.0
23,22281.0,6,-100,7,23,10,0.2,1.0
23,22281.0,6,-100,7,23,16,0.8,4.0
-100,22281.0,6,-100,7,12,10,0.16666666666666666,1.0
-100,22281.0,6,-100,7,23,10,0.16666666666666666,1.0
-100,22281.0,6,-100,7,23,16,0.6666666666666666,4.0
23,21915.0,22,-100,7,23,10,1.0,1.0
-100,21915.0,22,-100,7,23,10,1.0,1.0
9,21915.0,-100,10,7,9,10,1.0,2.0
12,21915.0,-100,10,7,12,10,1.0,4.0
23,21915.0,-100,10,7,23,10,1.0,16.0
24,21915.0,-100,10,7,24,10,1.0,1.0
26,21915.0,-100,10,7,26,10,1.0,6.0
-100,21915.0,-100,10,7,9,10,0.058823529411764705,2.0
-100,21915.0,-100,10,7,12,10,0.11764705882352941,4.0
-100,21915.0,-100,10,7,23,10,0.5882352941176471,16.0
-100,21915.0,-100,10,7,24,10,0.029411764705882353,1.0
-100,21915.0,-100,10,7,26,10,0.20588235294117646,6.0
12,22281.0,-100,10,7,12,10,1.0,4.0
23,22281.0,-100,10,7,23,10,1.0,30.0
24,22281.0,-100,10,7,24,10,1.0,4.0
26,22281.0,-100,10,7,26,10,1.0,12.0
-100,22281.0,-100,10,7,12,10,0.05714285714285714,4.0
-100,22281.0,-100,10,7,23,10,0.5,30.0
-100,22281.0,-100,10,7,24,10,0.11428571428571428,4.0
-100,22281.0,-100,10,7,26,10,0.32857142857142857,12.0
23,21915.0,1,10,7,23,10,1.0,3.0
-100,21915.0,1,10,7,23,10,1.0,3.0
23,22281.0,1,10,7,23,10,1.0,3.0
-100,22281.0,1,10,7,23,10,1.0,3.0
12,21915.0,2,10,7,12,10,1.0,1.0
26,21915.0,2,10,7,26,10,1.0,1.0
-100,21915.0,2,10,7,12,10,0.5,1.0
-100,21915.0,2,10,7,26,10,0.5,1.0
23,22281.0,2,10,7,23,10,1.0,4.0
24,22281.0,2,10,7,24,10,1.0,2.0
-100,22281.0,2,10,7,23,10,0.5,4.0
-100,22281.0,2,10,7,24,10,0.5,2.0
23,21915.0,3,10,7,23,10,1.0,3.0
26,21915.0,3,10,7,26,10,1.0,1.0
-100,21915.0,3,10,7,23,10,0.8571428571428571,3.0
-100,21915.0,3,10,7,26,10,0.14285714285714285,1.0
23,22281.0,3,10,7,23,10,1.0,9.0
24,22281.0,3,10,7,24,10,1.0,1.0
26,22281.0,3,10,7,26,10,1.0,2.0
-100,22281.0,3,10,7,23,10,0.8,9.0
-100,22281.0,3,10,7,24,10,0.06666666666666667,1.0
-100,22281.0,3,10,7,26,10,0.13333333333333333,2.0
9,21915.0,4,10,7,9,10,1.0,2.0
12,21915.0,4,10,7,12,10,1.0,3.0
23,21915.0,4,10,7,23,10,1.0,7.0
24,21915.0,4,10,7,24,10,1.0,1.0
26,21915.0,4,10,7,26,10,1.0,4.0
-100,21915.0,4,10,7,9,10,0.1111111111111111,2.0
-100,21915.0,4,10,7,12,10,0.16666666666666666,3.0
-100,21915.0,4,10,7,23,10,0.3888888888888889,7.0
-100,21915.0,4,10,7,24,10,0.05555555555555555,1.0
-100,21915.0,4,10,7,26,10,0.2777777777777778,4.0
12,22281.0,4,10,7,12,10,1.0,3.0
23,22281.0,4,10,7,23,10,1.0,13.0
24,22281.0,4,10,7,24,10,1.0,1.0
