21915.0,0,16,23,13
21915.0,0,16,23,15
21915.0,0,16,23,21
21915.0,0,16,23,32
21915.0,1,10,12,17
21915.0,1,10,12,32
21915.0,1,10,23,7
21915.0,1,10,23,15
21915.0,1,10,23,17
21915.0,1,10,23,27
21915.0,1,10,24,32
21915.0,1,10,26,27
21915.0,1,16,9,29
21915.0,1,16,23,7
21915.0,1,16,23,15
21915.0,1,16,23,17
21915.0,1,16,23,19
21915.0,1,16,23,27
21915.0,1,16,23,29
21915.0,1,16,23,32
21915.0,1,16,26,15
21915.0,1,16,26,21
21915.0,1,16,26,29
21915.0,1,16,26,31
21915.0,1,22,23,15
21915.0,2,10,9,17
21915.0,2,10,11,21
21915.0,2,10,11,27
21915.0,2,10,12,7
21915.0,2,10,12,21
21915.0,2,10,12,32
21915.0,2,10,23,8
21915.0,2,10,23,14
21915.0,2,10,23,15
21915.0,2,10,23,17
21915.0,2,10,23,18
21915.0,2,10,23,21
21915.0,2,10,23,27
21915.0,2,10,23,28
21915.0,2,10,23,29
21915.0,2,10,23,30
21915.0,2,10,23,31
21915.0,2,10,23,32
21915.0,2,10,24,32
21915.0,2,10,26,7
21915.0,2,10,26,20
21915.0,2,10,26,21
21915.0,2,10,26,29
21915.0,2,10,26,31
21915.0,2,16,12,7
21915.0,2,16,12,21
21915.0,2,16,12,27
21915.0,2,16,12,32
21915.0,2,16,23,7
21915.0,2,16,23,13
21915.0,2,16,23,14
21915.0,2,16,23,15
21915.0,2,16,23,17
21915.0,2,16,23,21
21915.0,2,16,23,27
21915.0,2,16,23,29
21915.0,2,16,23,31
21915.0,2,16,23,32
21915.0,2,16,23,33
21915.0,2,16,24,13
21915.0,2,16,24,31
21915.0,2,16,24,32
21915.0,2,16,26,7
21915.0,2,16,26,15
21915.0,2,16,26,17
21915.0,2,16,26,25
21915.0,2,16,26,31
21915.0,2,16,26,32
21915.0,3,10,9,17
21915.0,3,10,9,29
21915.0,3,10,11,15
21915.0,3,10,11,32
21915.0,3,10,12,32
21915.0,3,10,23,7
21915.0,3,10,23,14
21915.0,3,10,23,15
21915.0,3,10,23,17
21915.0,3,10,23,21
21915.0,3,10,23,27
21915.0,3,10,23,29
21915.0,3,10,23,30
21915.0,3,10,23,31
21915.0,3,10,23,32
21915.0,3,10,23,33
21915.0,3,10,24,29
21915.0,3,10,24,32
21915.0,3,10,26,7
21915.0,3,10,26,15
21915.0,3,10,26,20
21915.0,3,10,26,21
21915.0,3,10,26,29
21915.0,3,10,26,31
21915.0,3,10,26,32
21915.0,3,16,9,17
21915.0,3,16,9,21
21915.0,3,16,11,27
21915.0,3,16,12,15
21915.0,3,16,12,17
21915.0,3,16,12,21
21915.0,3,16,12,31
21915.0,3,16,12,32
21915.0,3,16,23,7
21915.0,3,16,23,13
21915.0,3,16,23,14
21915.0,3,16,23,15
21915.0,3,16,23,17
21915.0,3,16,23,20
21915.0,3,16,23,21
21915.0,3,16,23,27
21915.0,3,16,23,28
21915.0,3,16,23,29
21915.0,3,16,23,31
21915.0,3,16,23,32
21915.0,3,16,23,33
21915.0,3,16,24,15
21915.0,3,16,24,17
21915.0,3,16,24,21
21915.0,3,16,24,27
21915.0,3,16,24,32
21915.0,3,16,26,7
21915.0,3,16,26,13
21915.0,3,16,26,15
21915.0,3,16,26,17
21915.0,3,16,26,21
21915.0,3,16,26,29
21915.0,3,16,26,30
21915.0,3,16,26,31
21915.0,3,16,26,32
21915.0,3,22,12,17
21915.0,3,22,23,7
21915.0,3,22,23,33
21915.0,3,22,26,32
21915.0,4,10,9,7
21915.0,4,10,9,32
21915.0,4,10,11,17
21915.0,4,10,11,32
21915.0,4,10,12,7
21915.0,4,10,12,21
21915.0,4,10,12,33
21915.0,4,10,23,7
21915.0,4,10,23,8
21915.0,4,10,23,13
21915.0,4,10,23,14
21915.0,4,10,23,15
21915.0,4,10,23,17
21915.0,4,10,23,20
21915.0,4,10,23,21
21915.0,4,10,23,25
21915.0,4,10,23,27
21915.0,4,10,23,28
21915.0,4,10,23,29
21915.0,4,10,23,30
21915.0,4,10,23,31
21915.0,4,10,23,32
21915.0,4,10,23,33
21915.0,4,10,24,7
21915.0,4,10,24,13
21915.0,4,10,24,15
21915.0,4,10,24,17
21915.0,4,10,24,21
21915.0,4,10,24,29
21915.0,4,10,24,30
21915.0,4,10,24,31
21915.0,4,10,24,32
21915.0,4,10,24,33
21915.0,4,10,26,7
21915.0,4,10,26,13
21915.0,4,10,26,17
21915.0,4,10,26,21
21915.0,4,10,26,32
21915.0,4,16,9,18
21915.0,4,16,9,32
21915.0,4,16,11,15
21915.0,4,16,12,7
21915.0,4,16,23,7
21915.0,4,16,23,13
21915.0,4,16,23,14
21915.0,4,16,23,15
21915.0,4,16,23,17
21915.0,4,16,23,20
21915.0,4,16,23,21
21915.0,4,16,23,25
21915.0,4,16,23,27
21915.0,4,16,23,29
21915.0,4,16,23,31
21915.0,4,16,23,32
21915.0,4,16,23,33
21915.0,4,16,24,7
21915.0,4,16,24,13
21915.0,4,16,24,15
21915.0,4,16,24,17
21915.0,4,16,24,21
21915.0,4,16,24,27
21915.0,4,16,24,30
21915.0,4,16,24,31
21915.0,4,16,24,32
21915.0,4,16,24,33
21915.0,4,16,26,7
21915.0,4,16,26,13
21915.0,4,16,26,17
21915.0,4,16,26,21
21915.0,4,16,26,27
21915.0,4,16,26,29
21915.0,4,16,26,31
21915.0,4,16,26,32
21915.0,4,22,9,29
21915.0,4,22,12,17
21915.0,4,22,12,32
21915.0,4,22,26,32
21915.0,5,10,12,32
21915.0,5,10,23,7
21915.0,5,10,23,13
21915.0,5,10,23,14
21915.0,5,10,23,15
21915.0,5,10,23,17
21915.0,5,10,23,21
21915.0,5,10,23,29
21915.0,5,10,23,31
21915.0,5,10,23,32
21915.0,5,10,23,33
21915.0,5,10,26,14
21915.0,5,10,26,15
21915.0,5,10,26,29
21915.0,5,10,26,31
21915.0,5,16,9,17
21915.0,5,16,23,7
21915.0,5,16,23,13
21915.0,5,16,23,17
21915.0,5,16,23,21
21915.0,5,16,23,27
21915.0,5,16,23,29
21915.0,5,16,23,31
21915.0,5,16,23,32
21915.0,5,16,26,15
21915.0,5,22,23,29
21915.0,6,10,23,7
21915.0,6,10,23,8
21915.0,6,10,23,15
21915.0,6,10,23,17
21915.0,6,10,23,21
21915.0,6,10,24,17
21915.0,6,10,24,27
21915.0,6,10,24,29
21915.0,6,16,23,7
21915.0,6,16,23,15
21915.0,6,16,23,17
21915.0,6,16,23,19
21915.0,6,16,23,21
21915.0,6,16,23,29
21915.0,6,16,23,31
21915.0,6,16,23,32
21915.0,6,16,24,7
21915.0,6,16,24,17
21915.0,6,16,24,29
21915.0,6,16,24,32
