7,12,21915.0,4,19,28,41,1.0,1.0
7,12,21915.0,2,19,28,8,1.0,1.0
7,12,21550.0,4,19,28,20,1.0,1.0
7,12,21550.0,4,11,28,41,1.0,1.0
7,12,21550.0,3,19,28,18,1.0,1.0
7,12,21915.0,2,19,34,8,1.0,1.0
7,12,21550.0,2,19,28,41,1.0,1.0
7,12,21915.0,2,19,28,26,1.0,1.0
7,12,21185.0,3,19,28,8,1.0,1.0
7,12,22281.0,2,19,34,20,1.0,1.0
7,12,20820.0,4,11,28,41,1.0,1.0
7,12,21550.0,3,19,28,41,1.0,1.0
7,12,21550.0,4,19,28,8,1.0,1.0
7,12,22281.0,2,19,28,8,1.0,1.0
7,12,22281.0,4,11,28,38,1.0,1.0
7,12,22281.0,3,19,34,8,1.0,1.0
7,12,22281.0,4,19,28,40,1.0,1.0
7,12,21185.0,4,11,28,20,1.0,1.0
7,12,21185.0,3,11,10,20,1.0,1.0
7,15,20820.0,2,19,10,38,1.0,1.0
7,15,21185.0,3,19,28,41,1.0,1.0
7,15,21550.0,0,11,28,41,1.0,1.0
7,15,22281.0,2,11,28,41,1.0,1.0
7,15,21185.0,4,19,28,42,1.0,1.0
7,15,21915.0,4,19,28,41,1.0,1.0
7,15,22281.0,4,19,28,17,1.0,1.0
7,15,21185.0,2,19,28,20,1.0,1.0
7,15,22281.0,4,11,28,37,1.0,1.0
7,15,20454.0,3,19,28,36,1.0,1.0
7,15,20454.0,3,11,28,26,1.0,1.0
7,15,21185.0,4,19,28,40,1.0,1.0
7,15,20454.0,4,11,28,36,1.0,1.0
7,15,20454.0,2,19,28,21,1.0,1.0
7,15,22281.0,4,11,28,38,1.0,1.0
7,15,21185.0,4,11,28,42,1.0,1.0
7,15,22281.0,4,19,28,20,1.0,1.0
7,15,21185.0,2,19,28,38,1.0,1.0
7,15,21915.0,6,11,28,18,1.0,1.0
7,15,22281.0,4,19,28,8,1.0,1.0
7,15,21185.0,1,19,28,41,1.0,1.0
7,15,20820.0,4,19,28,41,1.0,1.0
7,15,22281.0,4,19,28,38,1.0,1.0
7,15,21915.0,4,19,28,8,1.0,1.0
7,15,21915.0,2,19,28,20,1.0,1.0
7,15,22281.0,3,19,30,18,1.0,1.0
7,15,22281.0,3,11,28,8,1.0,1.0
7,15,22281.0,1,11,28,8,1.0,1.0
7,15,21185.0,2,19,34,20,1.0,1.0
7,15,21185.0,5,19,28,41,1.0,1.0
7,15,20820.0,1,19,10,38,1.0,1.0
7,15,21550.0,0,19,28,41,1.0,1.0
7,15,21915.0,4,11,28,20,1.0,1.0
7,15,22281.0,3,19,28,20,1.0,1.0
7,15,21915.0,4,11,28,8,1.0,1.0
7,15,22281.0,4,19,28,37,1.0,1.0
7,15,21915.0,4,19,28,40,1.0,1.0
7,15,20454.0,1,19,28,36,1.0,1.0
7,15,20820.0,1,19,28,20,1.0,1.0
7,15,20454.0,2,19,28,8,1.0,1.0
7,15,21550.0,4,19,28,37,1.0,1.0
7,24,22281.0,4,19,34,40,1.0,1.0
7,24,21185.0,6,19,28,26,1.0,1.0
7,24,21915.0,4,19,34,36,1.0,1.0
7,24,20454.0,3,19,30,41,1.0,1.0
7,24,21550.0,3,11,28,41,1.0,1.0
7,24,21550.0,5,19,14,21,1.0,1.0
7,24,21550.0,4,19,30,8,1.0,1.0
7,24,21185.0,3,11,34,20,1.0,1.0
7,24,21550.0,3,11,28,40,1.0,1.0
7,24,21550.0,2,11,28,8,1.0,1.0
7,24,21550.0,2,19,28,20,1.0,1.0
7,24,21550.0,6,11,28,26,1.0,1.0
7,24,22281.0,3,19,14,26,1.0,1.0
7,24,21550.0,5,19,28,38,1.0,1.0
7,24,22281.0,3,19,28,38,1.0,1.0
7,24,21550.0,2,19,34,39,1.0,1.0
7,24,21185.0,3,19,28,26,1.0,1.0
7,24,21185.0,2,19,28,41,1.0,1.0
7,24,21915.0,1,11,28,8,1.0,1.0
7,24,21185.0,4,19,30,38,1.0,1.0
7,24,21185.0,3,11,34,26,1.0,1.0
7,24,21550.0,27,19,28,8,1.0,1.0
7,24,21915.0,1,19,28,41,1.0,1.0
7,24,21915.0,1,19,10,38,1.0,1.0
7,24,20454.0,1,19,28,41,1.0,1.0
7,24,21550.0,4,11,28,26,1.0,1.0
7,24,20454.0,3,11,28,26,1.0,1.0
7,24,21185.0,2,19,28,38,1.0,1.0
7,24,21550.0,4,11,28,20,1.0,1.0
7,24,21550.0,3,19,34,18,1.0,1.0
7,24,21550.0,3,19,34,38,1.0,1.0
7,24,22281.0,1,19,28,16,1.0,1.0
7,24,21185.0,3,19,14,41,1.0,1.0
7,24,22281.0,6,19,28,26,1.0,1.0
7,24,22281.0,4,19,30,8,1.0,1.0
7,24,21915.0,6,19,28,18,1.0,1.0
7,24,21915.0,2,11,14,26,1.0,1.0
7,24,20454.0,27,19,28,18,1.0,1.0
7,24,21915.0,2,19,14,41,1.0,1.0
7,24,22281.0,3,11,13,23,1.0,1.0
7,24,20454.0,4,19,28,42,1.0,1.0
7,24,21915.0,2,11,10,20,1.0,1.0
7,24,20454.0,2,11,34,41,1.0,1.0
7,24,22281.0,6,19,28,20,1.0,1.0
7,24,21915.0,2,11,34,8,1.0,1.0
7,24,20454.0,3,19,28,16,1.0,1.0
7,24,20454.0,3,11,28,42,1.0,1.0
7,24,21185.0,4,11,28,41,1.0,1.0
7,24,21550.0,3,11,13,20,1.0,1.0
7,24,20454.0,4,19,14,41,1.0,1.0
7,24,20454.0,3,11,34,16,1.0,1.0
7,24,21915.0,4,19,34,8,1.0,1.0
7,24,21185.0,4,11,28,36,1.0,1.0
7,24,20454.0,4,11,28,26,1.0,1.0
7,24,20454.0,2,19,30,25,1.0,1.0
7,24,21550.0,6,11,13,42,1.0,1.0
7,24,21550.0,2,19,28,36,1.0,1.0
7,24,20454.0,4,19,28,26,1.0,1.0
7,24,22281.0,3,19,30,41,1.0,1.0
7,24,21550.0,5,19,28,9,1.0,1.0
7,24,21550.0,1,19,30,40,1.0,1.0
7,24,21185.0,27,27,28,20,1.0,1.0
7,24,21550.0,3,19,30,41,1.0,1.0
7,24,20820.0,3,11,28,41,1.0,1.0
7,24,21550.0,3,27,34,41,1.0,1.0
7,24,20454.0,5,19,34,16,1.0,1.0
7,24,21915.0,4,19,30,8,1.0,1.0
7,24,20454.0,2,19,28,17,1.0,1.0
7,24,21185.0,2,19,34,20,1.0,1.0
7,24,21915.0,2,11,28,40,1.0,1.0
7,24,22281.0,4,11,28,41,1.0,1.0
7,24,20454.0,2,11,34,16,1.0,1.0
7,24,21185.0,4,11,28,26,1.0,1.0
7,24,21915.0,3,11,28,39,1.0,1.0
7,24,21185.0,2,11,28,39,1.0,1.0
7,24,22281.0,3,11,34,26,1.0,1.0
7,24,21185.0,3,11,13,40,1.0,1.0
7,24,21915.0,3,19,14,40,1.0,1.0
7,24,21915.0,4,11,28,26,1.0,1.0
7,24,22281.0,6,19,34,26,1.0,1.0
7,24,20454.0,1,11,28,41,1.0,1.0
7,24,20820.0,4,19,34,41,1.0,1.0
7,24,20454.0,0,11,34,16,1.0,1.0
7,24,22281.0,3,27,28,41,1.0,1.0
7,24,20820.0,4,19,28,37,1.0,1.0
7,24,21915.0,2,11,28,37,1.0,1.0
7,24,20820.0,6,11,28,41,1.0,1.0
7,24,21915.0,3,19,10,26,1.0,1.0
7,24,20820.0,4,19,30,23,1.0,1.0
7,24,21915.0,3,11,28,20,1.0,1.0
7,24,21915.0,2,19,34,31,1.0,1.0
7,24,20820.0,6,19,28,20,1.0,1.0
7,24,22281.0,2,11,28,20,1.0,1.0
7,24,21915.0,2,19,28,26,1.0,1.0
7,24,21185.0,0,11,28,18,1.0,1.0
7,24,21915.0,3,19,13,36,1.0,1.0
7,24,20820.0,4,19,30,37,1.0,1.0
7,24,20820.0,4,19,34,38,1.0,1.0
7,24,21915.0,3,27,28,42,1.0,1.0
7,24,20454.0,3,11,28,41,1.0,1.0
7,24,21915.0,4,11,10,8,1.0,1.0
7,24,22281.0,1,19,34,40,1.0,1.0
7,24,20820.0,4,19,28,23,1.0,1.0
7,24,20454.0,1,19,28,17,1.0,1.0
7,24,21915.0,2,19,14,8,1.0,1.0
7,24,21915.0,3,19,14,41,1.0,1.0
7,24,20820.0,4,19,28,21,1.0,1.0
7,24,21185.0,2,19,28,8,1.0,1.0
7,24,20820.0,4,19,28,18,1.0,1.0
7,24,21915.0,2,11,28,26,1.0,1.0
7,24,20820.0,4,19,28,17,1.0,1.0
7,24,21915.0,5,19,28,38,1.0,1.0
7,24,21185.0,2,19,30,20,1.0,1.0
7,24,21915.0,27,19,28,20,1.0,1.0
7,24,21185.0,3,19,28,40,1.0,1.0
7,24,21915.0,2,11,14,8,1.0,1.0
7,24,22281.0,1,19,34,20,1.0,1.0
7,24,20820.0,4,11,30,9,1.0,1.0
7,24,22281.0,2,11,13,20,1.0,1.0
7,24,21185.0,3,11,28,18,1.0,1.0
7,24,20454.0,2,19,30,40,1.0,1.0
7,24,21185.0,3,11,28,41,1.0,1.0
7,24,20454.0,2,19,34,20,1.0,1.0
7,24,22281.0,1,11,28,8,1.0,1.0
7,24,22281.0,3,27,14,8,1.0,1.0
7,24,21915.0,1,11,34,36,1.0,1.0
7,24,21550.0,27,19,28,18,1.0,1.0
7,24,21185.0,3,19,28,16,1.0,1.0
7,24,22281.0,1,19,28,38,1.0,1.0
7,24,21185.0,2,19,34,25,1.0,1.0
7,24,20820.0,4,11,28,23,1.0,1.0
7,24,21185.0,3,19,28,39,1.0,1.0
7,24,22281.0,4,19,34,41,1.0,1.0
7,24,20454.0,3,11,34,42,1.0,1.0
7,24,21185.0,3,19,34,8,1.0,1.0
7,24,21915.0,4,19,28,36,1.0,1.0
7,24,22281.0,1,19,34,41,1.0,1.0
7,24,21915.0,4,11,28,17,1.0,1.0
7,24,21915.0,3,19,28,26,1.0,1.0
7,24,20820.0,3,19,34,41,1.0,1.0
7,24,21550.0,6,19,28,38,1.0,1.0
7,24,21550.0,6,19,28,20,1.0,1.0
7,24,21185.0,4,19,10,17,1.0,1.0
7,24,20454.0,3,19,28,41,1.0,1.0
7,24,21550.0,2,19,34,38,1.0,1.0
7,24,22281.0,3,19,28,17,1.0,1.0
7,24,20820.0,3,19,28,40,1.0,1.0
7,24,20820.0,3,19,28,20,1.0,1.0
7,24,21185.0,3,11,28,38,1.0,1.0
7,24,21915.0,4,11,28,36,1.0,1.0
7,24,20820.0,3,19,28,8,1.0,1.0
7,24,21550.0,4,19,34,16,1.0,1.0
7,24,21185.0,3,19,28,38,1.0,1.0
7,24,21185.0,4,27,14,26,1.0,1.0
7,24,20454.0,3,11,34,20,1.0,1.0
7,24,21185.0,5,11,30,20,1.0,1.0
7,24,21550.0,4,19,28,42,1.0,1.0
7,24,20454.0,4,19,10,18,1.0,1.0
7,24,22281.0,2,19,34,20,1.0,1.0
7,24,21550.0,1,19,28,41,1.0,1.0
7,24,21185.0,1,19,28,8,1.0,1.0
7,24,21185.0,2,11,28,38,1.0,1.0
7,24,21915.0,4,11,34,41,1.0,1.0
7,24,21915.0,4,11,34,20,1.0,1.0
7,24,20454.0,4,19,30,17,1.0,1.0
7,24,21550.0,3,19,14,41,1.0,1.0
7,24,21550.0,4,19,28,17,1.0,1.0
7,24,21550.0,4,19,28,9,1.0,1.0
7,24,21550.0,2,19,28,26,1.0,1.0
7,24,20454.0,4,11,28,41,1.0,1.0
7,24,21915.0,4,11,30,16,1.0,1.0
7,24,21550.0,4,19,10,41,1.0,1.0
7,24,21550.0,4,11,34,41,1.0,1.0
7,24,21185.0,4,11,34,18,1.0,1.0
7,24,21550.0,2,11,28,40,1.0,1.0
7,24,21550.0,2,11,28,41,1.0,1.0
7,24,21550.0,4,11,34,8,1.0,1.0
7,24,20454.0,4,11,28,18,1.0,1.0
7,24,21550.0,4,11,30,20,1.0,1.0
7,24,20454.0,6,11,28,26,1.0,1.0
7,24,21915.0,6,19,28,41,1.0,1.0
7,24,21185.0,2,19,28,31,1.0,1.0
7,24,21550.0,3,19,28,25,1.0,1.0
7,24,21550.0,4,19,28,40,1.0,1.0
7,24,22281.0,4,11,28,20,1.0,1.0
7,24,20820.0,0,19,28,18,1.0,1.0
7,24,21550.0,4,11,28,39,1.0,1.0
7,32,22281.0,4,11,28,38,1.0,1.0
7,32,21915.0,1,19,28,36,1.0,1.0
7,32,21550.0,3,19,28,41,1.0,1.0
7,32,21550.0,3,19,28,40,1.0,1.0
7,32,21550.0,2,11,28,40,1.0,1.0
7,32,20454.0,4,19,28,20,1.0,1.0
7,32,22281.0,4,19,28,25,1.0,1.0
7,32,22281.0,4,11,28,25,1.0,1.0
7,35,21185.0,4,19,30,26,1.0,1.0
7,35,21185.0,4,19,28,20,1.0,1.0
7,35,21185.0,4,11,30,26,1.0,1.0
7,35,22281.0,4,19,28,8,1.0,1.0
7,12,21185.0,4,11,30,40,2.0,2.0
7,12,20454.0,2,19,28,20,2.0,2.0
