0,10,23,7
0,10,23,15
0,10,23,32
0,10,23,33
0,10,26,13
0,16,11,15
0,16,23,13
0,16,23,15
0,16,23,17
0,16,23,21
0,16,23,29
0,16,23,32
0,16,24,15
0,16,24,32
1,10,9,15
1,10,9,30
1,10,12,8
1,10,12,17
1,10,12,29
1,10,12,32
1,10,23,7
1,10,23,15
1,10,23,17
1,10,23,18
1,10,23,21
1,10,23,27
1,10,23,29
1,10,23,31
1,10,23,32
1,10,23,33
1,10,24,7
1,10,24,19
1,10,24,29
1,10,24,32
1,10,26,7
1,10,26,13
1,10,26,15
1,10,26,17
1,10,26,27
1,10,26,29
1,10,26,31
1,10,26,32
1,16,9,7
1,16,9,14
1,16,9,17
1,16,9,29
1,16,11,15
1,16,12,21
1,16,12,32
1,16,23,7
1,16,23,13
1,16,23,14
1,16,23,15
1,16,23,17
1,16,23,18
1,16,23,19
1,16,23,21
1,16,23,25
1,16,23,27
1,16,23,29
1,16,23,30
1,16,23,31
1,16,23,32
1,16,23,33
1,16,24,31
1,16,24,32
1,16,24,33
1,16,26,7
1,16,26,13
1,16,26,14
1,16,26,15
1,16,26,17
1,16,26,18
1,16,26,21
1,16,26,27
1,16,26,28
1,16,26,29
1,16,26,31
1,16,26,32
1,22,12,19
1,22,23,15
1,22,23,17
2,10,9,17
2,10,9,27
2,10,9,32
2,10,11,17
2,10,11,18
2,10,11,21
2,10,11,27
2,10,11,31
2,10,11,32
2,10,12,7
2,10,12,15
2,10,12,18
2,10,12,21
2,10,12,32
2,10,23,7
2,10,23,8
2,10,23,13
2,10,23,14
2,10,23,15
2,10,23,17
2,10,23,18
2,10,23,19
2,10,23,20
2,10,23,21
2,10,23,27
2,10,23,28
2,10,23,29
2,10,23,30
2,10,23,31
2,10,23,32
2,10,23,33
2,10,24,7
2,10,24,15
2,10,24,17
2,10,24,20
2,10,24,21
2,10,24,27
2,10,24,28
2,10,24,29
2,10,24,32
2,10,24,33
2,10,26,7
2,10,26,13
2,10,26,14
2,10,26,15
2,10,26,17
2,10,26,19
2,10,26,20
2,10,26,21
2,10,26,25
2,10,26,27
2,10,26,29
2,10,26,31
2,10,26,32
2,16,9,14
2,16,9,15
2,16,9,17
2,16,9,29
2,16,9,31
2,16,9,32
2,16,11,15
2,16,12,7
2,16,12,15
2,16,12,21
2,16,12,27
2,16,12,32
2,16,23,7
2,16,23,8
2,16,23,13
2,16,23,14
2,16,23,15
2,16,23,17
2,16,23,18
2,16,23,19
2,16,23,20
2,16,23,21
