12,9,-100,21915.0,-100,11,7,1.0
12,9,-100,21915.0,-100,14,8,4.0
12,9,-100,21915.0,-100,26,8,9.0
12,9,-100,21915.0,-100,27,8,1.0
12,9,-100,21915.0,-100,29,8,1.0
12,9,-100,21915.0,-100,11,23,1.0
12,9,-100,21915.0,-100,26,23,7.0
12,9,-100,21915.0,-100,29,23,5.0
18,9,-100,21915.0,-100,26,7,2.0
18,9,-100,21915.0,-100,26,8,19.0
18,9,-100,21915.0,-100,27,8,1.0
18,9,-100,21915.0,-100,29,8,8.0
18,9,-100,21915.0,-100,14,23,2.0
18,9,-100,21915.0,-100,26,23,22.0
18,9,-100,21915.0,-100,27,23,5.0
18,9,-100,21915.0,-100,29,23,4.0
25,9,-100,21915.0,-100,26,23,1.0
-100,9,-100,21915.0,-100,11,7,1.0
-100,9,-100,21915.0,-100,26,7,2.0
-100,9,-100,21915.0,-100,14,8,4.0
-100,9,-100,21915.0,-100,26,8,28.0
-100,9,-100,21915.0,-100,27,8,2.0
-100,9,-100,21915.0,-100,29,8,9.0
-100,9,-100,21915.0,-100,11,23,1.0
-100,9,-100,21915.0,-100,14,23,2.0
-100,9,-100,21915.0,-100,26,23,30.0
-100,9,-100,21915.0,-100,27,23,5.0
-100,9,-100,21915.0,-100,29,23,9.0
12,10,-100,21915.0,-100,26,7,3.0
12,10,-100,21915.0,-100,26,23,1.0
-100,10,-100,21915.0,-100,26,7,3.0
-100,10,-100,21915.0,-100,26,23,1.0
12,15,-100,21915.0,-100,27,8,1.0
12,15,-100,21915.0,-100,26,23,6.0
12,15,-100,21915.0,-100,29,23,1.0
18,15,-100,21915.0,-100,26,8,2.0
18,15,-100,21915.0,-100,27,8,1.0
18,15,-100,21915.0,-100,29,8,1.0
18,15,-100,21915.0,-100,26,23,5.0
18,15,-100,21915.0,-100,27,23,2.0
18,15,-100,21915.0,-100,29,23,2.0
-100,15,-100,21915.0,-100,26,8,2.0
-100,15,-100,21915.0,-100,27,8,2.0
-100,15,-100,21915.0,-100,29,8,1.0
-100,15,-100,21915.0,-100,26,23,11.0
-100,15,-100,21915.0,-100,27,23,2.0
-100,15,-100,21915.0,-100,29,23,3.0
12,16,-100,21915.0,-100,29,7,1.0
12,16,-100,21915.0,-100,26,8,1.0
12,16,-100,21915.0,-100,26,23,4.0
18,16,-100,21915.0,-100,26,8,2.0
18,16,-100,21915.0,-100,26,23,4.0
-100,16,-100,21915.0,-100,29,7,1.0
-100,16,-100,21915.0,-100,26,8,3.0
-100,16,-100,21915.0,-100,26,23,8.0
12,17,-100,21915.0,-100,26,7,5.0
12,17,-100,21915.0,-100,26,8,4.0
12,17,-100,21915.0,-100,27,8,1.0
12,17,-100,21915.0,-100,13,23,1.0
12,17,-100,21915.0,-100,26,23,21.0
12,17,-100,21915.0,-100,27,23,1.0
12,17,-100,21915.0,-100,29,23,2.0
18,17,-100,21915.0,-100,26,7,1.0
18,17,-100,21915.0,-100,27,7,2.0
18,17,-100,21915.0,-100,29,7,1.0
18,17,-100,21915.0,-100,13,8,1.0
18,17,-100,21915.0,-100,26,8,7.0
18,17,-100,21915.0,-100,27,8,3.0
18,17,-100,21915.0,-100,29,8,1.0
18,17,-100,21915.0,-100,14,23,1.0
18,17,-100,21915.0,-100,26,23,17.0
18,17,-100,21915.0,-100,27,23,1.0
