59,5,21550.0,73,249.0
59,5,21915.0,73,174.0
59,5,20820.0,73,174.0
59,5,21915.0,38,161.0
59,5,21185.0,39,154.0
59,5,21185.0,73,124.0
59,5,20820.0,32,121.0
59,5,22281.0,56,113.0
64,5,21550.0,73,111.0
59,5,20454.0,39,108.0
59,5,21550.0,69,95.0
59,5,21915.0,39,93.0
59,5,22281.0,69,89.0
59,5,21550.0,53,81.0
59,13,20454.0,39,81.0
59,5,21185.0,53,80.0
59,5,22281.0,39,78.0
64,5,21185.0,73,77.0
59,5,21915.0,69,74.0
59,5,22281.0,55,74.0
59,5,22281.0,9,74.0
59,5,22281.0,19,71.0
59,5,21550.0,72,70.0
59,5,21915.0,9,67.0
59,5,21550.0,68,66.0
59,5,20454.0,38,66.0
59,5,21550.0,9,64.0
59,5,21550.0,24,64.0
59,5,21550.0,39,63.0
59,5,21915.0,55,62.0
59,5,22281.0,40,61.0
59,5,22281.0,38,61.0
59,5,22281.0,73,59.0
59,5,20454.0,73,59.0
59,5,22281.0,37,58.0
59,5,21915.0,32,58.0
59,5,21915.0,24,58.0
64,5,22281.0,69,58.0
59,5,21185.0,9,56.0
59,5,21915.0,29,55.0
64,5,20454.0,73,54.0
59,5,20454.0,68,53.0
64,5,21915.0,73,53.0
59,5,20820.0,38,51.0
59,5,21550.0,42,49.0
59,5,20454.0,55,48.0
59,5,22281.0,42,48.0
59,5,20454.0,53,48.0
59,5,21185.0,32,47.0
59,5,22281.0,46,47.0
59,5,22281.0,24,45.0
59,5,21185.0,68,45.0
59,5,21915.0,42,45.0
59,13,20820.0,73,45.0
59,5,21915.0,46,44.0
59,5,21550.0,32,43.0
60,13,20820.0,73,43.0
59,5,22281.0,53,41.0
59,5,20820.0,53,41.0
64,5,22281.0,55,41.0
59,13,21550.0,73,40.0
59,34,20820.0,32,40.0
59,5,20820.0,31,39.0
64,5,21915.0,38,38.0
64,5,22281.0,9,38.0
59,5,20820.0,39,37.0
59,13,21915.0,38,37.0
59,13,20454.0,38,37.0
59,13,21915.0,73,37.0
59,5,21550.0,31,36.0
59,5,21915.0,72,36.0
59,5,20454.0,32,36.0
59,13,22281.0,55,35.0
60,5,20454.0,39,34.0
59,13,20454.0,73,33.0
59,13,22281.0,73,33.0
60,13,21915.0,38,33.0
59,5,21915.0,68,32.0
59,5,21915.0,10,32.0
60,5,21550.0,73,32.0
64,5,20820.0,73,32.0
59,13,21915.0,55,32.0
59,13,21185.0,72,32.0
59,13,20454.0,55,32.0
59,5,20820.0,72,31.0
59,5,20820.0,47,31.0
59,5,20454.0,31,31.0
59,5,21915.0,51,31.0
64,5,21185.0,39,31.0
59,5,22281.0,68,30.0
59,5,21550.0,55,30.0
60,13,21185.0,39,30.0
59,5,21185.0,72,29.0
59,5,22281.0,54,29.0
59,13,21185.0,73,29.0
59,5,22281.0,35,28.0
64,5,20820.0,32,28.0
59,5,21915.0,54,27.0
59,5,22281.0,70,27.0
59,5,21550.0,49,27.0
59,5,21185.0,55,27.0
60,13,21550.0,73,27.0
59,5,21185.0,38,25.0
59,5,21550.0,29,25.0
64,5,21550.0,9,25.0
59,13,21550.0,69,25.0
59,13,21550.0,53,25.0
59,16,21550.0,68,25.0
59,62,20820.0,42,25.0
59,5,21185.0,65,24.0
59,5,21550.0,10,24.0
59,13,20820.0,32,24.0
59,13,22281.0,19,24.0
59,13,21550.0,72,24.0
59,13,21550.0,9,24.0
59,16,20820.0,32,24.0
64,5,22281.0,56,23.0
59,13,20820.0,72,23.0
59,13,22281.0,37,23.0
59,13,21915.0,32,23.0
60,13,20454.0,76,23.0
60,13,20820.0,38,23.0
59,62,21550.0,73,23.0
59,5,21550.0,25,22.0
60,5,21185.0,73,22.0
60,5,20820.0,53,22.0
64,5,22281.0,38,22.0
64,5,21550.0,69,22.0
59,62,22281.0,56,22.0
59,5,22281.0,51,21.0
64,5,20454.0,39,21.0
64,5,22281.0,37,21.0
59,13,21185.0,39,21.0
59,13,21185.0,38,21.0
59,5,22281.0,15,20.0
59,5,20454.0,75,20.0
59,5,21550.0,51,20.0
59,5,20820.0,42,20.0
59,5,22281.0,28,20.0
64,5,21915.0,9,20.0
59,13,21915.0,24,20.0
60,13,20454.0,38,20.0
59,5,22281.0,0,19.0
59,5,22281.0,27,19.0
59,5,22281.0,30,19.0
59,5,20820.0,35,19.0
59,5,21185.0,42,19.0
64,5,21185.0,53,19.0
59,13,21185.0,53,19.0
60,13,21185.0,38,19.0
64,13,21185.0,73,19.0
59,16,21915.0,45,19.0
59,16,21550.0,69,19.0
23,5,21915.0,73,18.0
59,5,21915.0,65,18.0
64,5,21550.0,53,18.0
64,5,21550.0,72,18.0
59,13,21915.0,69,18.0
59,13,21185.0,55,18.0
59,13,20820.0,53,18.0
60,13,22281.0,38,18.0
60,13,22281.0,55,18.0
59,5,20454.0,15,17.0
59,5,20454.0,65,17.0
59,5,20820.0,15,17.0
59,5,22281.0,32,17.0
59,5,22281.0,65,17.0
59,5,20454.0,35,17.0
60,5,20454.0,38,17.0
64,5,20820.0,53,17.0
64,5,20820.0,68,17.0
64,5,21915.0,72,17.0
59,13,22281.0,9,17.0
59,13,20820.0,38,17.0
60,13,20454.0,39,17.0
64,13,21185.0,38,17.0
59,34,21915.0,38,17.0
59,5,20454.0,69,16.0
60,5,20454.0,32,16.0
60,5,21915.0,73,16.0
64,5,20820.0,72,16.0
64,5,21915.0,69,16.0
64,5,21185.0,72,16.0
59,13,22281.0,69,16.0
59,13,21185.0,32,16.0
