-100,,114,898.0
57,,136,26.0
137,,75,25.0
71,,7,36.0
65,,60,36.0
94,,24,138.0
1,,4,1.0
129,,112,16.0
76,,75,61.0
5,,64,12.0
100,,101,125.0
50,,21,19.0
95,,96,27.0
32,,133,57.0
16,,113,14.0
0,,9,42.0
46,,128,42.0
39,,6,114.0
72,,12,419.0
123,,26,121.0
25,,13,34.0
77,,55,4.0
79,,58,132.0
68,,103,35.0
83,,97,5.0
84,,61,52.0
51,,52,28.0
87,,90,5.0
88,,2,38.0
89,,109,3.0
91,,33,16.0
85,,12,13.0
28,,101,22.0
81,,78,3.0
49,,11,24.0
135,,19,26.0
132,,114,898.0
130,,14,16.0
74,,31,275.0
122,,82,57.0
118,,116,9.0
117,,18,32.0
108,,105,24.0
131,,133,140.0
23,,29,190.0
98,,104,174.0
59,,62,86.0
92,,36,12.0
53,,54,13.0
57,20454.0,70,4.0
137,20454.0,67,7.0
65,20454.0,60,15.0
94,20454.0,27,17.0
129,20454.0,112,2.0
5,20454.0,38,2.0
95,20454.0,96,2.0
32,20454.0,133,9.0
72,20454.0,12,86.0
123,20454.0,26,22.0
25,20454.0,86,9.0
79,20454.0,121,2.0
68,20454.0,103,6.0
83,20454.0,115,3.0
51,20454.0,66,1.0
85,20454.0,69,2.0
28,20454.0,101,4.0
49,20454.0,102,3.0
135,20454.0,19,13.0
132,20454.0,114,64.0
74,20454.0,31,71.0
122,20454.0,73,16.0
118,20454.0,116,1.0
117,20454.0,41,2.0
108,20454.0,105,3.0
131,20454.0,133,10.0
23,20454.0,29,3.0
98,20454.0,35,30.0
59,20454.0,62,16.0
92,20454.0,36,4.0
53,20454.0,54,3.0
-100,20454.0,12,88.0
57,20820.0,136,13.0
137,20820.0,75,12.0
65,20820.0,60,6.0
94,20820.0,24,12.0
129,20820.0,112,6.0
5,20820.0,64,1.0
100,20820.0,17,1.0
50,20820.0,110,2.0
32,20820.0,133,9.0
0,20820.0,9,5.0
72,20820.0,12,56.0
25,20820.0,44,6.0
79,20820.0,58,27.0
68,20820.0,103,1.0
51,20820.0,52,1.0
85,20820.0,12,4.0
28,20820.0,101,5.0
81,20820.0,8,2.0
49,20820.0,102,1.0
135,20820.0,134,1.0
132,20820.0,114,153.0
130,20820.0,14,2.0
74,20820.0,31,31.0
122,20820.0,73,5.0
118,20820.0,116,5.0
117,20820.0,119,2.0
108,20820.0,105,7.0
131,20820.0,133,24.0
23,20820.0,29,7.0
98,20820.0,35,3.0
59,20820.0,62,30.0
92,20820.0,36,3.0
53,20820.0,54,2.0
-100,20820.0,114,153.0
57,21185.0,124,2.0
137,21185.0,75,10.0
71,21185.0,133,7.0
65,21185.0,60,4.0
