,-100,-100,11118.0
20454.0,-100,-100,1375.0
20820.0,-100,-100,1305.0
21185.0,-100,-100,1516.0
21550.0,-100,-100,2262.0
21915.0,-100,-100,2157.0
22281.0,-100,-100,2503.0
20454.0,10,-100,0.0
20820.0,10,-100,0.0
21185.0,10,-100,0.0
21550.0,10,-100,0.0
21915.0,10,-100,0.0
22281.0,10,-100,1.0
,10,-100,1.0
20454.0,19,-100,42.0
20820.0,19,-100,52.0
21185.0,19,-100,8.0
21550.0,19,-100,61.0
21915.0,19,-100,32.0
22281.0,19,-100,31.0
,19,-100,226.0
20454.0,55,-100,22.0
20820.0,55,-100,28.0
21185.0,55,-100,22.0
21550.0,55,-100,31.0
21915.0,55,-100,29.0
22281.0,55,-100,25.0
,55,-100,157.0
20454.0,23,-100,0.0
20820.0,23,-100,0.0
21185.0,23,-100,14.0
21550.0,23,-100,3.0
21915.0,23,-100,5.0
22281.0,23,-100,85.0
,23,-100,107.0
20454.0,21,-100,35.0
20820.0,21,-100,17.0
21185.0,21,-100,18.0
21550.0,21,-100,26.0
21915.0,21,-100,5.0
22281.0,21,-100,90.0
,21,-100,191.0
20454.0,38,-100,123.0
20820.0,38,-100,96.0
21185.0,38,-100,158.0
21550.0,38,-100,182.0
21915.0,38,-100,58.0
22281.0,38,-100,87.0
,38,-100,704.0
20454.0,1,-100,0.0
20820.0,1,-100,0.0
21185.0,1,-100,0.0
21550.0,1,-100,0.0
21915.0,1,-100,0.0
22281.0,1,-100,3.0
,1,-100,3.0
20454.0,56,-100,0.0
20820.0,56,-100,0.0
21185.0,56,-100,0.0
21550.0,56,-100,0.0
21915.0,56,-100,1.0
22281.0,56,-100,7.0
,56,-100,8.0
20454.0,50,-100,12.0
20820.0,50,-100,31.0
21185.0,50,-100,12.0
21550.0,50,-100,19.0
21915.0,50,-100,17.0
22281.0,50,-100,18.0
,50,-100,109.0
20454.0,26,-100,0.0
20820.0,26,-100,0.0
21185.0,26,-100,17.0
21550.0,26,-100,36.0
21915.0,26,-100,1.0
22281.0,26,-100,78.0
,26,-100,132.0
20454.0,2,-100,18.0
20820.0,2,-100,6.0
21185.0,2,-100,13.0
21550.0,2,-100,0.0
21915.0,2,-100,25.0
22281.0,2,-100,12.0
,2,-100,74.0
20454.0,41,-100,1.0
20820.0,41,-100,2.0
21185.0,41,-100,2.0
21550.0,41,-100,2.0
21915.0,41,-100,3.0
22281.0,41,-100,177.0
,41,-100,187.0
20454.0,16,-100,0.0
20820.0,16,-100,2.0
21185.0,16,-100,3.0
21550.0,16,-100,2.0
21915.0,16,-100,0.0
22281.0,16,-100,45.0
,16,-100,52.0
20454.0,39,-100,3.0
20820.0,39,-100,1.0
21185.0,39,-100,2.0
21550.0,39,-100,12.0
21915.0,39,-100,34.0
22281.0,39,-100,43.0
,39,-100,95.0
20454.0,8,-100,11.0
20820.0,8,-100,13.0
21185.0,8,-100,7.0
21550.0,8,-100,13.0
21915.0,8,-100,0.0
22281.0,8,-100,32.0
,8,-100,76.0
20454.0,3,-100,0.0
20820.0,3,-100,0.0
21185.0,3,-100,0.0
21550.0,3,-100,0.0
21915.0,3,-100,0.0
22281.0,3,-100,22.0
,3,-100,22.0
20454.0,9,-100,0.0
20820.0,9,-100,0.0
21185.0,9,-100,0.0
21550.0,9,-100,0.0
21915.0,9,-100,0.0
22281.0,9,-100,126.0
,9,-100,126.0
20454.0,0,-100,0.0
20820.0,0,-100,5.0
21185.0,0,-100,0.0
21550.0,0,-100,0.0
21915.0,0,-100,20.0
22281.0,0,-100,74.0
,0,-100,99.0
20454.0,14,-100,0.0
20820.0,14,-100,0.0
21185.0,14,-100,19.0
21550.0,14,-100,27.0
21915.0,14,-100,1.0
22281.0,14,-100,9.0
,14,-100,56.0
20454.0,13,-100,0.0
20820.0,13,-100,0.0
21185.0,13,-100,0.0
21550.0,13,-100,91.0
21915.0,13,-100,106.0
22281.0,13,-100,73.0
,13,-100,270.0
20454.0,24,-100,173.0
20820.0,24,-100,116.0
21185.0,24,-100,77.0
21550.0,24,-100,3.0
21915.0,24,-100,267.0
22281.0,24,-100,116.0
,24,-100,752.0
20454.0,49,-100,30.0
20820.0,49,-100,0.0
21185.0,49,-100,4.0
21550.0,49,-100,182.0
21915.0,49,-100,149.0
22281.0,49,-100,181.0
,49,-100,546.0
20454.0,5,-100,40.0
20820.0,5,-100,30.0
21185.0,5,-100,2.0
21550.0,5,-100,41.0
21915.0,5,-100,41.0
22281.0,5,-100,22.0
,5,-100,176.0
20454.0,27,-100,0.0
20820.0,27,-100,0.0
21185.0,27,-100,2.0
21550.0,27,-100,6.0
21915.0,27,-100,15.0
22281.0,27,-100,7.0
,27,-100,30.0
20454.0,28,-100,8.0
20820.0,28,-100,37.0
21185.0,28,-100,27.0
21550.0,28,-100,74.0
21915.0,28,-100,72.0
22281.0,28,-100,67.0
,28,-100,285.0
20454.0,22,-100,10.0
20820.0,22,-100,5.0
21185.0,22,-100,3.0
21550.0,22,-100,7.0
21915.0,22,-100,0.0
22281.0,22,-100,31.0
,22,-100,56.0
20454.0,30,-100,19.0
20820.0,30,-100,0.0
21185.0,30,-100,11.0
21550.0,30,-100,7.0
21915.0,30,-100,45.0
22281.0,30,-100,13.0
,30,-100,95.0
20454.0,31,-100,0.0
20820.0,31,-100,0.0
21185.0,31,-100,0.0
21550.0,31,-100,5.0
21915.0,31,-100,56.0
22281.0,31,-100,65.0
,31,-100,126.0
20454.0,17,-100,4.0
20820.0,17,-100,2.0
21185.0,17,-100,5.0
21550.0,17,-100,48.0
21915.0,17,-100,52.0
22281.0,17,-100,18.0
,17,-100,129.0
20454.0,33,-100,0.0
20820.0,33,-100,0.0
21185.0,33,-100,0.0
21550.0,33,-100,0.0
21915.0,33,-100,0.0
22281.0,33,-100,13.0
,33,-100,13.0
20454.0,34,-100,0.0
20820.0,34,-100,0.0
21185.0,34,-100,3.0
21550.0,34,-100,46.0
21915.0,34,-100,8.0
22281.0,34,-100,19.0
,34,-100,76.0
20454.0,35,-100,0.0
20820.0,35,-100,0.0
21185.0,35,-100,0.0
21550.0,35,-100,0.0
21915.0,35,-100,1.0
22281.0,35,-100,21.0
,35,-100,22.0
20454.0,36,-100,0.0
20820.0,36,-100,0.0
21185.0,36,-100,0.0
21550.0,36,-100,60.0
21915.0,36,-100,63.0
22281.0,36,-100,40.0
,36,-100,163.0
20454.0,32,-100,11.0
20820.0,32,-100,14.0
21185.0,32,-100,2.0
21550.0,32,-100,14.0
21915.0,32,-100,4.0
22281.0,32,-100,17.0
,32,-100,62.0
20454.0,6,-100,6.0
20820.0,6,-100,10.0
21185.0,6,-100,5.0
21550.0,6,-100,24.0
21915.0,6,-100,5.0
22281.0,6,-100,3.0
,6,-100,53.0
20454.0,29,-100,7.0
20820.0,29,-100,7.0
21185.0,29,-100,1.0
21550.0,29,-100,12.0
21915.0,29,-100,2.0
22281.0,29,-100,5.0
,29,-100,34.0
20454.0,15,-100,12.0
20820.0,15,-100,5.0
21185.0,15,-100,7.0
21550.0,15,-100,28.0
21915.0,15,-100,24.0
22281.0,15,-100,17.0
,15,-100,93.0
20454.0,54,-100,27.0
20820.0,54,-100,12.0
21185.0,54,-100,22.0
21550.0,54,-100,44.0
21915.0,54,-100,42.0
22281.0,54,-100,25.0
,54,-100,172.0
20454.0,53,-100,157.0
20820.0,53,-100,325.0
21185.0,53,-100,266.0
21550.0,53,-100,488.0
21915.0,53,-100,298.0
22281.0,53,-100,118.0
,53,-100,1652.0
20454.0,51,-100,3.0
20820.0,51,-100,7.0
21185.0,51,-100,22.0
21550.0,51,-100,15.0
21915.0,51,-100,15.0
22281.0,51,-100,7.0
,51,-100,69.0
20454.0,25,-100,206.0
20820.0,25,-100,79.0
21185.0,25,-100,254.0
21550.0,25,-100,92.0
21915.0,25,-100,129.0
22281.0,25,-100,100.0
,25,-100,860.0
20454.0,48,-100,65.0
20820.0,48,-100,27.0
21185.0,48,-100,84.0
21550.0,48,-100,79.0
21915.0,48,-100,53.0
22281.0,48,-100,69.0
,48,-100,377.0
20454.0,47,-100,7.0
20820.0,47,-100,11.0
21185.0,47,-100,6.0
21550.0,47,-100,10.0
21915.0,47,-100,4.0
22281.0,47,-100,11.0
,47,-100,49.0
20454.0,46,-100,21.0
20820.0,46,-100,23.0
21185.0,46,-100,32.0
21550.0,46,-100,31.0
21915.0,46,-100,49.0
22281.0,46,-100,43.0
,46,-100,199.0
20454.0,44,-100,6.0
20820.0,44,-100,12.0
21185.0,44,-100,7.0
21550.0,44,-100,11.0
21915.0,44,-100,6.0
22281.0,44,-100,7.0
,44,-100,49.0
20454.0,52,-100,32.0
20820.0,52,-100,79.0
21185.0,52,-100,90.0
21550.0,52,-100,121.0
21915.0,52,-100,68.0
22281.0,52,-100,36.0
,52,-100,426.0
20454.0,4,-100,16.0
20820.0,4,-100,10.0
21185.0,4,-100,85.0
21550.0,4,-100,124.0
21915.0,4,-100,110.0
22281.0,4,-100,157.0
,4,-100,502.0
20454.0,40,-100,117.0
20820.0,40,-100,3.0
21185.0,40,-100,76.0
21550.0,40,-100,80.0
21915.0,40,-100,121.0
22281.0,40,-100,162.0
,40,-100,559.0
20454.0,20,-100,104.0
20820.0,20,-100,225.0
21185.0,20,-100,108.0
21550.0,20,-100,82.0
21915.0,20,-100,93.0
22281.0,20,-100,20.0
,20,-100,632.0
20454.0,37,-100,8.0
20820.0,37,-100,8.0
21185.0,37,-100,6.0
21550.0,37,-100,14.0
21915.0,37,-100,13.0
22281.0,37,-100,16.0
,37,-100,65.0
20454.0,18,-100,19.0
20820.0,18,-100,5.0
21185.0,18,-100,14.0
21550.0,18,-100,9.0
21915.0,18,-100,15.0
22281.0,18,-100,39.0
,18,-100,101.0
20454.0,-100,7,42.0
20820.0,-100,7,34.0
21185.0,-100,7,51.0
21550.0,-100,7,66.0
21915.0,-100,7,44.0
22281.0,-100,7,42.0
20454.0,10,7,0.0
20820.0,10,7,0.0
21185.0,10,7,0.0
21550.0,10,7,0.0
21915.0,10,7,0.0
22281.0,10,7,0.0
,10,7,0.0
20454.0,19,7,2.0
20820.0,19,7,5.0
21185.0,19,7,3.0
21550.0,19,7,2.0
